id,trade_time,is_risk,log_id,timelong,device,log_from,ip,city,result,timestamp,type,is_scan,is_sec,login_time,trade_log_diff,trade_log_diff_1min,trade_log_diff_2min,trade_log_diff_5min,trade_log_diff_10min,trade_log_diff_15min,trade_log_diff_30min,trade_log_diff_60min,trade_log_diff_120min,trade_log_diff_300min
143837,2015-02-06 13:41:49,0,3.66230995299e+15,6000.0,578040.0,2.0,49874.0,364.0,1.0,1423201283.0,3.0,False,False,2015-02-06 13:41:23,26.0,1,1,1,1,1,1,1,1,1
143837,2015-02-08 21:24:18,0,6.44787961113e+15,2000.0,578040.0,2.0,1383982.0,450.0,1.0,1423401832.0,3.0,False,False,2015-02-08 21:23:52,26.0,1,1,1,1,1,1,1,1,1
143837,2015-02-27 13:16:24,0,3.75855186658e+15,8000.0,578040.0,2.0,1386649.0,364.0,1.0,1425014154.0,3.0,False,False,2015-02-27 13:15:54,30.0,1,1,1,1,1,1,1,1,1
143837,2015-03-15 10:15:43,0,9.98298258961e+15,7000.0,157852.0,2.0,313134.0,364.0,1.0,1426385728.0,3.0,False,False,2015-03-15 10:15:28,15.0,1,1,1,1,1,1,1,1,1
143837,2015-03-15 10:16:12,0,9.98298258961e+15,7000.0,157852.0,2.0,313134.0,364.0,1.0,1426385728.0,3.0,False,False,2015-03-15 10:15:28,44.0,1,1,1,1,1,1,1,1,1
143837,2015-04-01 11:34:59,0,1.38270366167e+16,9000.0,578040.0,2.0,1032130.0,364.0,1.0,1427859244.0,3.0,False,False,2015-04-01 11:34:04,55.0,1,1,1,1,1,1,1,1,1
143837,2015-04-08 13:22:15,0,4.90908555306e+16,5000.0,157852.0,2.0,387527.0,364.0,1.0,1428470520.0,3.0,False,False,2015-04-08 13:22:00,15.0,1,1,1,1,1,1,1,1,1
143837,2015-04-22 22:46:06,0,3.01466250935e+15,10000.0,853889.0,2.0,821801.0,364.0,31.0,1429713943.0,3.0,False,False,2015-04-22 22:45:43,23.0,1,1,1,1,1,1,1,1,1
143837,2015-04-22 22:46:06,0,5.1296335583e+15,7000.0,853889.0,2.0,821801.0,364.0,1.0,1429713952.0,3.0,False,False,2015-04-22 22:45:52,14.0,1,1,1,1,1,1,1,1,1
143837,2015-04-28 13:35:17,0,3.80643519221e+15,8000.0,578040.0,2.0,387527.0,364.0,1.0,1430199282.0,3.0,False,False,2015-04-28 13:34:42,35.0,1,1,1,1,1,1,1,1,1
143837,2015-05-03 10:02:02,0,7.2665765392e+14,8000.0,853889.0,2.0,1031568.0,364.0,1.0,1430618503.0,3.0,False,False,2015-05-03 10:01:43,19.0,1,1,1,1,1,1,1,1,1
143837,2015-05-12 18:33:00,0,3.53290377115e+15,7000.0,845217.0,2.0,1293658.0,364.0,31.0,1431426750.0,3.0,False,False,2015-05-12 18:32:30,30.0,1,1,1,1,1,1,1,1,1
143837,2015-05-12 18:33:00,0,8.04425898993e+15,7000.0,845217.0,2.0,1293658.0,364.0,1.0,1431426756.0,3.0,False,False,2015-05-12 18:32:36,24.0,1,1,1,1,1,1,1,1,1
143837,2015-05-20 14:14:37,0,2.63149128956e+15,7000.0,853889.0,2.0,387527.0,364.0,1.0,1432102448.0,3.0,False,False,2015-05-20 14:14:08,29.0,1,1,1,1,1,1,1,1,1
143837,2015-06-16 21:46:25,0,3.97880695414e+15,6000.0,853889.0,2.0,1048033.0,364.0,1.0,1434462366.0,3.0,False,False,2015-06-16 21:46:06,19.0,1,1,1,1,1,1,1,1,1
143865,2015-03-29 14:49:37,0,5.75787637773e+15,6.0,13330.0,10.0,1339015.0,21.0,1.0,1427611724.0,1.0,True,False,2015-03-29 14:48:44,53.0,1,1,1,1,1,1,1,1,1
143998,2015-02-22 17:42:45,0,1.32800386718e+16,8583.0,434513.0,1.0,450671.0,237.0,1.0,1424598131.0,1.0,False,False,2015-02-22 17:42:11,34.0,1,1,1,1,1,1,1,1,1
144066,2015-02-03 16:48:05,0,8.0603607101e+15,13839.0,687562.0,1.0,373099.0,194.0,1.0,1422953245.0,2.0,False,False,2015-02-03 16:47:25,40.0,1,1,1,1,1,1,1,1,1
144174,2015-01-17 10:28:20,0,4.96730323651e+16,19968.0,253497.0,1.0,1422924.0,194.0,1.0,1421461666.0,1.0,False,False,2015-01-17 10:27:46,34.0,1,1,1,1,1,1,1,1,1
144351,2015-04-23 20:56:21,1,1.23915420298e+16,9216.0,202386.0,1.0,385329.0,261.0,1.0,1429793728.0,3.0,False,False,2015-04-23 20:55:28,53.0,1,1,1,1,1,1,1,1,1
144426,2015-03-02 09:40:41,0,7.65958459984e+14,19161.0,654303.0,1.0,846113.0,12.0,1.0,1425260397.0,1.0,False,False,2015-03-02 09:39:57,44.0,1,1,1,1,1,1,1,1,1
144499,2015-06-19 12:00:21,0,8.56088893785e+15,9100.0,330633.0,1.0,392240.0,238.0,1.0,1434686388.0,3.0,False,False,2015-06-19 11:59:48,33.0,1,1,1,1,1,1,1,1,1
144608,2015-03-31 00:02:05,0,3.08462220856e+14,7000.0,42522.0,2.0,977711.0,37.0,1.0,1427731273.0,3.0,False,False,2015-03-31 00:01:13,52.0,1,1,1,1,1,1,1,1,1
144694,2015-01-15 21:32:47,0,4.52892894432e+14,10623.0,657243.0,1.0,1156788.0,484.0,1.0,1421328739.0,1.0,False,False,2015-01-15 21:32:19,28.0,1,1,1,1,1,1,1,1,1
144694,2015-02-07 18:47:01,0,5.84726878249e+15,6302.0,657243.0,1.0,1447770.0,484.0,1.0,1423305999.0,1.0,False,False,2015-02-07 18:46:39,22.0,1,1,1,1,1,1,1,1,1
144717,2015-04-06 13:44:54,0,6.87334663153e+15,2068.0,707445.0,1.0,1442249.0,225.0,31.0,1428299060.0,2.0,False,False,2015-04-06 13:44:20,34.0,1,1,1,1,1,1,1,1,1
144717,2015-04-06 13:44:54,0,8.80371079839e+15,9757.0,707445.0,1.0,1442249.0,225.0,1.0,1428299068.0,2.0,False,False,2015-04-06 13:44:28,26.0,1,1,1,1,1,1,1,1,1
144760,2015-01-24 04:04:52,0,8.43812602055e+15,6000.0,835072.0,2.0,1281886.0,211.0,1.0,1422043448.0,3.0,False,False,2015-01-24 04:04:08,44.0,1,1,1,1,1,1,1,1,1
144814,2015-04-13 18:19:11,0,5.78880069617e+16,36099.0,636615.0,1.0,1419549.0,492.0,31.0,1428920303.0,3.0,False,False,2015-04-13 18:18:23,48.0,1,1,1,1,1,1,1,1,1
144814,2015-04-13 18:19:11,0,9.51547656518e+15,48544.0,636615.0,1.0,1419549.0,492.0,1.0,1428920316.0,3.0,False,False,2015-04-13 18:18:36,35.0,1,1,1,1,1,1,1,1,1
144821,2015-03-08 12:33:28,0,5.65321383299e+15,29470.0,233136.0,1.0,369076.0,364.0,1.0,1425789186.0,3.0,False,False,2015-03-08 12:33:06,22.0,1,1,1,1,1,1,1,1,1
144876,2015-03-07 23:30:22,0,1.69998488066e+16,10373.0,440669.0,1.0,281716.0,410.0,1.0,1425742175.0,1.0,False,False,2015-03-07 23:29:35,47.0,1,1,1,1,1,1,1,1,1
145056,2015-02-28 22:43:57,0,4.56841149556e+15,9000.0,322840.0,2.0,547444.0,243.0,6.0,1425134582.0,3.0,False,False,2015-02-28 22:43:02,55.0,1,1,1,1,1,1,1,1,1
145056,2015-02-28 22:43:57,0,8.18153413846e+15,6000.0,322840.0,2.0,547444.0,243.0,1.0,1425134593.0,3.0,False,False,2015-02-28 22:43:13,44.0,1,1,1,1,1,1,1,1,1
145094,2015-05-13 22:19:16,1,9.74154513167e+15,81903.0,581590.0,1.0,347470.0,194.0,1.0,1431526721.0,3.0,False,False,2015-05-13 22:18:41,35.0,1,1,1,1,1,1,1,1,1
145164,2015-06-30 16:06:43,0,6.38798997856e+15,4.0,153634.0,10.0,735166.0,484.0,1.0,1435651549.0,1.0,True,False,2015-06-30 16:05:49,54.0,1,1,1,1,1,1,1,1,1
145197,2015-03-31 10:22:43,0,6.02680495903e+15,7000.0,728381.0,2.0,1152540.0,35.0,1.0,1427768518.0,3.0,False,False,2015-03-31 10:21:58,45.0,1,1,1,1,1,1,1,1,1
145378,2015-03-03 15:05:35,0,1.2386696963e+15,33090.0,288343.0,1.0,122375.0,78.0,1.0,1425366279.0,3.0,False,False,2015-03-03 15:04:39,56.0,1,1,1,1,1,1,1,1,1
145412,2015-01-10 22:47:16,0,9.4613352563e+15,3000.0,747973.0,2.0,337032.0,238.0,1.0,1420901191.0,3.0,False,False,2015-01-10 22:46:31,45.0,1,1,1,1,1,1,1,1,1
145578,2015-04-12 08:25:55,0,2.64475171718e+15,3264.0,1006467.0,1.0,1164325.0,21.0,1.0,1428798297.0,1.0,False,False,2015-04-12 08:24:57,58.0,1,1,1,1,1,1,1,1,1
145584,2015-06-29 08:48:20,0,6.89800742537e+15,8000.0,138865.0,2.0,763324.0,447.0,1.0,1435538843.0,2.0,False,False,2015-06-29 08:47:23,57.0,1,1,1,1,1,1,1,1,1
145675,2015-03-01 16:45:13,0,6.18254856812e+15,5688.0,142662.0,1.0,537893.0,37.0,1.0,1425199474.0,1.0,False,False,2015-03-01 16:44:34,39.0,1,1,1,1,1,1,1,1,1
145693,2015-01-18 18:58:16,0,5.55586527562e+15,153869.0,625724.0,1.0,1322623.0,277.0,1.0,1421578650.0,1.0,False,False,2015-01-18 18:57:30,46.0,1,1,1,1,1,1,1,1,1
145693,2015-03-11 10:55:00,0,9.1360029056e+15,42040.0,625724.0,1.0,578770.0,277.0,1.0,1426042464.0,1.0,False,False,2015-03-11 10:54:24,36.0,1,1,1,1,1,1,1,1,1
145693,2015-04-29 08:52:17,0,6.71098835429e+15,15852.0,625724.0,1.0,679870.0,277.0,1.0,1430268679.0,1.0,False,False,2015-04-29 08:51:19,58.0,1,1,1,1,1,1,1,1,1
145869,2015-03-04 00:07:19,0,7.58500969239e+15,8461.0,561977.0,1.0,993187.0,488.0,1.0,1425398791.0,3.0,False,False,2015-03-04 00:06:31,48.0,1,1,1,1,1,1,1,1,1
145989,2015-05-21 12:23:31,1,7.25345797647e+15,7000.0,230830.0,2.0,1119816.0,194.0,1.0,1432182178.0,3.0,False,False,2015-05-21 12:22:58,33.0,1,1,1,1,1,1,1,1,1
146097,2015-04-11 16:09:37,0,6.10464161807e+14,7000.0,390026.0,2.0,955904.0,76.0,1.0,1428739723.0,1.0,False,False,2015-04-11 16:08:43,54.0,1,1,1,1,1,1,1,1,1
146120,2015-02-15 10:52:39,0,1.59612325367e+16,22977.0,168759.0,1.0,645278.0,79.0,1.0,1423968709.0,2.0,False,False,2015-02-15 10:51:49,50.0,1,1,1,1,1,1,1,1,1
146361,2015-01-08 02:33:03,0,1.00577964752e+16,2000.0,738028.0,2.0,575063.0,306.0,1.0,1420655534.0,3.0,False,False,2015-01-08 02:32:14,49.0,1,1,1,1,1,1,1,1,1
146373,2015-04-21 14:19:50,0,1.0693323549e+16,12892.0,653231.0,1.0,1434149.0,462.0,1.0,1429597149.0,3.0,False,False,2015-04-21 14:19:09,41.0,1,1,1,1,1,1,1,1,1
146456,2015-04-19 11:50:02,0,2.02466647872e+15,6006.0,619332.0,1.0,1048248.0,44.0,1.0,1429415352.0,1.0,False,False,2015-04-19 11:49:12,50.0,1,1,1,1,1,1,1,1,1
146456,2015-06-21 21:24:39,0,5.55336556242e+15,29980.0,646023.0,1.0,1199021.0,235.0,1.0,1434893020.0,1.0,False,False,2015-06-21 21:23:40,59.0,1,1,1,1,1,1,1,1,1
146530,2015-01-26 08:32:04,1,1.71365711539e+16,4933.0,504735.0,1.0,530446.0,404.0,1.0,1422232303.0,3.0,False,False,2015-01-26 08:31:43,21.0,1,1,1,1,1,1,1,1,1
146530,2015-01-26 08:32:10,1,1.71365711539e+16,4933.0,504735.0,1.0,530446.0,404.0,1.0,1422232303.0,3.0,False,False,2015-01-26 08:31:43,27.0,1,1,1,1,1,1,1,1,1
146531,2015-01-19 09:17:55,0,2.17922480067e+16,14437.0,120272.0,1.0,949298.0,122.0,1.0,1421630239.0,1.0,False,False,2015-01-19 09:17:19,36.0,1,1,1,1,1,1,1,1,1
146576,2015-04-01 14:11:45,0,1.02336181737e+16,13756.0,937487.0,1.0,327100.0,447.0,1.0,1427868665.0,3.0,False,False,2015-04-01 14:11:05,40.0,1,1,1,1,1,1,1,1,1
146610,2015-04-01 09:30:18,0,5.8443315636e+13,34438.0,357297.0,1.0,1025620.0,405.0,31.0,1427851779.0,1.0,False,False,2015-04-01 09:29:39,39.0,1,1,1,1,1,1,1,1,1
146610,2015-04-01 09:30:18,0,1.55791619888e+16,43509.0,357297.0,1.0,1025620.0,405.0,1.0,1427851788.0,1.0,False,False,2015-04-01 09:29:48,30.0,1,1,1,1,1,1,1,1,1
146610,2015-06-28 18:49:48,0,9.35694565893e+15,11825.0,357297.0,1.0,1302500.0,405.0,1.0,1435488560.0,1.0,False,False,2015-06-28 18:49:20,28.0,1,1,1,1,1,1,1,1,1
146658,2015-04-21 18:46:22,0,3.72757748173e+16,24788.0,166741.0,1.0,162571.0,364.0,1.0,1429613129.0,3.0,False,False,2015-04-21 18:45:29,53.0,1,1,1,1,1,1,1,1,1
146658,2015-04-30 22:31:44,1,2.07436938158e+16,16535.0,423972.0,1.0,350512.0,364.0,1.0,1430404267.0,3.0,False,False,2015-04-30 22:31:07,37.0,1,1,1,1,1,1,1,1,1
146676,2015-01-22 18:36:20,0,5.16133025734e+15,12425.0,207308.0,1.0,145918.0,21.0,1.0,1421922944.0,1.0,False,False,2015-01-22 18:35:44,36.0,1,1,1,1,1,1,1,1,1
146712,2015-05-11 10:31:00,0,9.39726166803e+15,14794.0,719431.0,1.0,1185626.0,423.0,1.0,1431311411.0,3.0,False,False,2015-05-11 10:30:11,49.0,1,1,1,1,1,1,1,1,1
146753,2015-01-18 01:18:17,0,6.7175295483e+15,15687.0,426040.0,1.0,907664.0,436.0,1.0,1421515078.0,3.0,False,False,2015-01-18 01:17:58,19.0,1,1,1,1,1,1,1,1,1
146869,2015-06-18 01:32:20,0,5.54417833618e+15,5283.0,446273.0,1.0,567373.0,310.0,1.0,1434562305.0,1.0,False,False,2015-06-18 01:31:45,35.0,1,1,1,1,1,1,1,1,1
146882,2015-04-07 15:33:31,0,4.68711398139e+16,10000.0,835072.0,2.0,599684.0,47.0,1.0,1428391973.0,1.0,False,False,2015-04-07 15:32:53,38.0,1,1,1,1,1,1,1,1,1
146882,2015-04-07 15:33:31,0,4.25033589165e+15,16000.0,835072.0,2.0,599684.0,47.0,1.0,1428391973.0,1.0,False,False,2015-04-07 15:32:53,38.0,1,1,1,1,1,1,1,1,1
146882,2015-04-07 15:33:31,0,5.67355327342e+14,7000.0,835072.0,2.0,599684.0,47.0,1.0,1428391973.0,1.0,False,False,2015-04-07 15:32:53,38.0,1,1,1,1,1,1,1,1,1
146882,2015-04-07 15:33:31,0,9.03710776692e+15,7000.0,835072.0,2.0,599684.0,47.0,1.0,1428391974.0,1.0,False,False,2015-04-07 15:32:54,37.0,1,1,1,1,1,1,1,1,1
146882,2015-04-07 15:33:31,0,2.26333326934e+16,10000.0,835072.0,2.0,599684.0,47.0,1.0,1428391974.0,1.0,False,False,2015-04-07 15:32:54,37.0,1,1,1,1,1,1,1,1,1
146882,2015-04-07 15:33:31,0,8.11308869869e+15,8000.0,835072.0,2.0,599684.0,47.0,1.0,1428391975.0,1.0,False,False,2015-04-07 15:32:55,36.0,1,1,1,1,1,1,1,1,1
146923,2015-04-19 14:36:54,0,2.19607901575e+15,2642.0,517656.0,1.0,415379.0,272.0,1.0,1429425361.0,1.0,False,False,2015-04-19 14:36:01,53.0,1,1,1,1,1,1,1,1,1
147147,2015-01-05 01:07:13,0,5.21381941618e+15,2000.0,835072.0,2.0,828570.0,194.0,1.0,1420391197.0,3.0,False,False,2015-01-05 01:06:37,36.0,1,1,1,1,1,1,1,1,1
147176,2015-03-28 10:36:32,0,6.2487037813e+15,13169.0,293773.0,1.0,241068.0,211.0,1.0,1427510142.0,1.0,False,False,2015-03-28 10:35:42,50.0,1,1,1,1,1,1,1,1,1
147203,2015-01-01 14:58:12,0,7.84860808821e+15,1000.0,803402.0,2.0,205660.0,194.0,1.0,1420095434.0,1.0,False,False,2015-01-01 14:57:14,58.0,1,1,1,1,1,1,1,1,1
147442,2015-03-17 09:30:27,0,6.26041076575e+15,3919.0,612239.0,1.0,962585.0,78.0,1.0,1426555768.0,1.0,False,False,2015-03-17 09:29:28,59.0,1,1,1,1,1,1,1,1,1
147450,2015-01-12 12:49:17,0,2.81970435988e+16,3138.0,521477.0,1.0,609392.0,44.0,1.0,1421038133.0,1.0,False,False,2015-01-12 12:48:53,24.0,1,1,1,1,1,1,1,1,1
147450,2015-02-14 12:54:19,0,5.0534770204e+14,5673.0,859313.0,1.0,609392.0,44.0,1.0,1423889617.0,1.0,False,False,2015-02-14 12:53:37,42.0,1,1,1,1,1,1,1,1,1
147450,2015-02-16 10:05:21,0,3.89795200329e+15,16250.0,632007.0,1.0,609392.0,44.0,1.0,1424052295.0,1.0,False,False,2015-02-16 10:04:55,26.0,1,1,1,1,1,1,1,1,1
147450,2015-02-22 14:27:05,0,2.14558380528e+16,7108.0,632007.0,1.0,609392.0,44.0,1.0,1424586392.0,1.0,False,False,2015-02-22 14:26:32,33.0,1,1,1,1,1,1,1,1,1
147450,2015-02-24 09:48:17,0,4.55100380639e+16,2800.0,864006.0,1.0,609392.0,44.0,1.0,1424742448.0,1.0,False,False,2015-02-24 09:47:28,49.0,1,1,1,1,1,1,1,1,1
147450,2015-03-14 17:11:30,0,9.41275232443e+15,3305.0,457389.0,1.0,788387.0,404.0,1.0,1426324264.0,1.0,False,False,2015-03-14 17:11:04,26.0,1,1,1,1,1,1,1,1,1
147619,2015-05-12 17:57:43,0,1.03059629982e+16,7572.0,76508.0,1.0,462583.0,63.0,1.0,1431424621.0,3.0,False,False,2015-05-12 17:57:01,42.0,1,1,1,1,1,1,1,1,1
147630,2015-03-13 20:23:32,0,4.23977939821e+16,14299.0,233039.0,1.0,730193.0,265.0,1.0,1426249394.0,3.0,False,False,2015-03-13 20:23:14,18.0,1,1,1,1,1,1,1,1,1
147630,2015-05-17 09:19:55,0,5.5484422285e+15,6559.0,1008451.0,1.0,601163.0,446.0,1.0,1431825562.0,1.0,False,False,2015-05-17 09:19:22,33.0,1,1,1,1,1,1,1,1,1
147630,2015-05-20 23:06:45,0,8.94906389608e+15,6216.0,1008451.0,1.0,446315.0,446.0,1.0,1432134361.0,1.0,False,False,2015-05-20 23:06:01,44.0,1,1,1,1,1,1,1,1,1
147636,2015-03-21 15:13:17,1,1.86241607906e+16,13040.0,483024.0,1.0,747558.0,447.0,1.0,1426921971.0,3.0,False,False,2015-03-21 15:12:51,26.0,1,1,1,1,1,1,1,1,1
147670,2015-04-23 17:26:42,1,5.70521094312e+15,16120.0,668315.0,1.0,1476687.0,364.0,1.0,1429781162.0,3.0,False,False,2015-04-23 17:26:02,40.0,1,1,1,1,1,1,1,1,1
147670,2015-04-23 17:27:01,1,5.70521094312e+15,16120.0,668315.0,1.0,1476687.0,364.0,1.0,1429781162.0,3.0,False,False,2015-04-23 17:26:02,59.0,1,1,1,1,1,1,1,1,1
147764,2015-05-07 12:46:15,0,7.3031360135e+15,42408.0,605749.0,1.0,656679.0,364.0,1.0,1430973917.0,3.0,False,False,2015-05-07 12:45:17,58.0,1,1,1,1,1,1,1,1,1
147787,2015-04-23 17:01:16,1,4.79693237667e+15,8246.0,559917.0,1.0,786720.0,471.0,1.0,1429779624.0,3.0,False,False,2015-04-23 17:00:24,52.0,1,1,1,1,1,1,1,1,1
148109,2015-05-17 12:33:28,0,3.37693511424e+16,8000.0,376284.0,2.0,751706.0,406.0,1.0,1431837155.0,3.0,False,False,2015-05-17 12:32:35,53.0,1,1,1,1,1,1,1,1,1
148199,2015-06-08 14:08:06,0,1.15646589693e+16,4000.0,56327.0,2.0,688453.0,399.0,1.0,1433743647.0,1.0,False,False,2015-06-08 14:07:27,39.0,1,1,1,1,1,1,1,1,1
148257,2015-03-01 15:43:17,0,2.74394086027e+15,13464.0,608436.0,1.0,497804.0,255.0,1.0,1425195755.0,2.0,False,False,2015-03-01 15:42:35,42.0,1,1,1,1,1,1,1,1,1
148410,2015-03-14 10:29:47,0,8.98910605156e+15,7909.0,884826.0,1.0,554033.0,35.0,1.0,1426300129.0,3.0,False,False,2015-03-14 10:28:49,58.0,1,1,1,1,1,1,1,1,1
148545,2015-01-26 05:17:48,1,6.23643273833e+15,15000.0,988964.0,2.0,1090699.0,275.0,1.0,1422220654.0,3.0,False,False,2015-01-26 05:17:34,14.0,1,1,1,1,1,1,1,1,1
148660,2015-02-10 22:21:19,0,5.05535612447e+14,3877.0,574937.0,1.0,1006743.0,63.0,1.0,1423578060.0,1.0,False,False,2015-02-10 22:21:00,19.0,1,1,1,1,1,1,1,1,1
148660,2015-02-10 22:21:20,0,5.05535612447e+14,3877.0,574937.0,1.0,1006743.0,63.0,1.0,1423578060.0,1.0,False,False,2015-02-10 22:21:00,20.0,1,1,1,1,1,1,1,1,1
148660,2015-06-15 06:23:13,0,8.76229125325e+15,5245.0,1050794.0,1.0,1177271.0,194.0,1.0,1434320535.0,1.0,False,False,2015-06-15 06:22:15,58.0,1,1,1,1,1,1,1,1,1
148869,2015-02-10 08:29:24,1,3.99124222386e+16,7000.0,530634.0,2.0,1443009.0,430.0,1.0,1423528141.0,3.0,False,False,2015-02-10 08:29:01,23.0,1,1,1,1,1,1,1,1,1
148869,2015-02-10 08:29:24,1,3.68021228309e+16,2000.0,530634.0,2.0,751387.0,58.0,1.0,1423528145.0,3.0,False,False,2015-02-10 08:29:05,19.0,1,1,1,1,1,1,1,1,1
148985,2015-02-08 21:34:08,0,2.26950590473e+15,20077.0,791145.0,1.0,193690.0,44.0,1.0,1423402399.0,3.0,False,False,2015-02-08 21:33:19,49.0,1,1,1,1,1,1,1,1,1
148985,2015-02-09 23:09:11,0,4.27694187968e+15,19379.0,791145.0,1.0,1411720.0,44.0,1.0,1423494519.0,3.0,False,False,2015-02-09 23:08:39,32.0,1,1,1,1,1,1,1,1,1
148985,2015-02-15 20:51:29,0,2.78878725485e+14,28627.0,36143.0,1.0,187068.0,44.0,1.0,1424004649.0,3.0,False,False,2015-02-15 20:50:49,40.0,1,1,1,1,1,1,1,1,1
149245,2015-03-27 12:44:02,1,2.98660507868e+15,18851.0,164793.0,1.0,744456.0,72.0,1.0,1427431407.0,1.0,False,False,2015-03-27 12:43:27,35.0,1,1,1,1,1,1,1,1,1
149343,2015-02-10 13:10:40,0,7.40718884657e+15,3000.0,778774.0,2.0,90875.0,194.0,1.0,1423545012.0,3.0,False,False,2015-02-10 13:10:12,28.0,1,1,1,1,1,1,1,1,1
149343,2015-04-11 21:27:48,0,5.92040343333e+15,9000.0,935786.0,2.0,1070263.0,194.0,1.0,1428758822.0,3.0,False,False,2015-04-11 21:27:02,46.0,1,1,1,1,1,1,1,1,1
149343,2015-05-01 13:31:39,0,2.88454485441e+15,8000.0,935786.0,2.0,1098336.0,194.0,1.0,1430458257.0,3.0,False,False,2015-05-01 13:30:57,42.0,1,1,1,1,1,1,1,1,1
149365,2015-02-18 11:39:52,0,7.24938477478e+15,87864.0,988038.0,1.0,738568.0,44.0,1.0,1424230743.0,1.0,False,False,2015-02-18 11:39:03,49.0,1,1,1,1,1,1,1,1,1
149383,2015-06-26 22:09:09,0,7.87228824138e+14,3.0,333907.0,10.0,89728.0,364.0,1.0,1435327707.0,1.0,True,False,2015-06-26 22:08:27,42.0,1,1,1,1,1,1,1,1,1
149423,2015-02-10 21:39:36,1,7.62993461378e+15,4000.0,835072.0,2.0,965693.0,21.0,31.0,1423575519.0,3.0,False,False,2015-02-10 21:38:39,57.0,1,1,1,1,1,1,1,1,1
149423,2015-02-10 21:39:36,1,3.95770826023e+15,5000.0,943348.0,2.0,965693.0,21.0,1.0,1423575528.0,3.0,False,False,2015-02-10 21:38:48,48.0,1,1,1,1,1,1,1,1,1
149425,2015-03-20 22:58:07,1,4.76031150133e+16,12512.0,157514.0,1.0,315826.0,447.0,1.0,1426863477.0,3.0,False,False,2015-03-20 22:57:57,10.0,1,1,1,1,1,1,1,1,1
149436,2015-05-09 09:37:08,0,3.73130660441e+16,7.0,145417.0,10.0,1045676.0,194.0,1.0,1431135379.0,1.0,True,False,2015-05-09 09:36:19,49.0,1,1,1,1,1,1,1,1,1
149489,2015-02-18 10:36:32,0,8.88403653177e+15,7000.0,835072.0,2.0,609416.0,58.0,1.0,1424226973.0,2.0,False,False,2015-02-18 10:36:13,19.0,1,1,1,1,1,1,1,1,1
149489,2015-02-18 10:36:32,0,8.8917157334e+14,8000.0,835072.0,2.0,609416.0,58.0,1.0,1424226973.0,2.0,False,False,2015-02-18 10:36:13,19.0,1,1,1,1,1,1,1,1,1
149489,2015-02-18 10:36:32,0,6.69322573306e+15,7000.0,835072.0,2.0,609416.0,58.0,1.0,1424226973.0,2.0,False,False,2015-02-18 10:36:13,19.0,1,1,1,1,1,1,1,1,1
149600,2015-04-12 23:41:56,1,2.79527573616e+15,10887.0,772869.0,1.0,839163.0,37.0,31.0,1428853267.0,3.0,False,False,2015-04-12 23:41:07,49.0,1,1,1,1,1,1,1,1,1
149600,2015-04-12 23:41:56,1,5.26594881548e+15,21012.0,772869.0,1.0,839163.0,37.0,1.0,1428853277.0,3.0,False,False,2015-04-12 23:41:17,39.0,1,1,1,1,1,1,1,1,1
149600,2015-04-13 07:00:55,1,1.8793994901e+16,10216.0,772869.0,1.0,839163.0,37.0,1.0,1428879626.0,3.0,False,False,2015-04-13 07:00:26,29.0,1,1,1,1,1,1,1,1,1
149779,2015-04-10 13:40:05,0,6.21542945165e+15,4.0,238735.0,10.0,355615.0,15.0,1.0,1428644359.0,1.0,True,False,2015-04-10 13:39:19,46.0,1,1,1,1,1,1,1,1,1
149849,2015-01-05 21:10:57,0,9.63140781278e+15,8371.0,342920.0,1.0,1153186.0,251.0,1.0,1420463402.0,3.0,False,False,2015-01-05 21:10:02,55.0,1,1,1,1,1,1,1,1,1
150180,2015-04-27 13:33:46,0,7.13383924079e+15,14000.0,68059.0,2.0,43624.0,58.0,1.0,1430112795.0,3.0,False,False,2015-04-27 13:33:15,31.0,1,1,1,1,1,1,1,1,1
150287,2015-01-04 21:46:08,0,4.7124709525e+16,2000.0,258579.0,2.0,1097545.0,492.0,31.0,1420379126.0,3.0,False,False,2015-01-04 21:45:26,42.0,1,1,1,1,1,1,1,1,1
150287,2015-01-04 21:46:08,0,3.11805708e+16,2000.0,258579.0,2.0,1097545.0,492.0,1.0,1420379140.0,3.0,False,False,2015-01-04 21:45:40,28.0,1,1,1,1,1,1,1,1,1
150368,2015-02-20 10:03:29,0,6.31266357244e+15,54265.0,934197.0,1.0,911493.0,243.0,1.0,1424397766.0,1.0,False,False,2015-02-20 10:02:46,43.0,1,1,1,1,1,1,1,1,1
150401,2015-01-04 00:51:50,0,5.73641650189e+15,27060.0,1002454.0,1.0,574402.0,419.0,1.0,1420303871.0,3.0,False,False,2015-01-04 00:51:11,39.0,1,1,1,1,1,1,1,1,1
150401,2015-02-03 22:09:26,0,6.62790530976e+15,13153.0,30191.0,1.0,59043.0,419.0,1.0,1422972533.0,3.0,False,False,2015-02-03 22:08:53,33.0,1,1,1,1,1,1,1,1,1
150401,2015-02-05 06:42:28,0,5.79478212071e+15,24923.0,30191.0,1.0,59043.0,419.0,1.0,1423089706.0,3.0,False,False,2015-02-05 06:41:46,42.0,1,1,1,1,1,1,1,1,1
150401,2015-04-02 08:23:22,0,7.99845802529e+15,11087.0,30191.0,1.0,274023.0,419.0,1.0,1427934151.0,3.0,False,False,2015-04-02 08:22:31,51.0,1,1,1,1,1,1,1,1,1
