rowkey,time,id,is_risk,trade_time_diff
334575,2015-05-16 23:00:16,78645,1,471565.0
334587,2015-06-21 08:52:43,78645,1,1281389.0
784773,2015-01-08 20:46:42,78713,1,
784824,2015-01-18 12:25:48,78713,1,833946.0
784797,2015-04-02 22:56:36,78713,1,6431448.0
784843,2015-04-16 11:28:48,78713,1,1168332.0
784705,2015-06-16 17:25:10,78713,1,5291782.0
449857,2015-03-20 19:01:54,78965,1,
449850,2015-03-20 20:00:33,78965,1,3519.0
921533,2015-04-26 22:04:22,79075,1,9687771.0
533448,2015-06-10 11:41:51,79104,1,
533452,2015-06-12 21:10:05,79104,1,206894.0
930100,2015-06-18 09:48:14,79534,1,
910056,2015-06-12 15:05:26,79838,1,
910019,2015-06-13 14:26:58,79838,1,84092.0
260738,2015-02-12 09:29:09,79977,1,640535.0
260774,2015-04-24 21:13:27,79977,1,3445757.0
205094,2015-01-04 12:39:43,80142,1,
205061,2015-05-17 09:28:34,80142,1,11479731.0
633305,2015-02-24 19:55:42,80149,1,
483121,2015-01-01 20:47:04,80166,1,
483122,2015-06-27 16:09:19,80166,1,15276135.0
934504,2015-01-15 10:52:23,80306,1,
930027,2015-01-19 18:46:47,80306,1,374064.0
930411,2015-02-08 19:40:36,80306,1,1731229.0
932977,2015-04-01 14:04:06,80306,1,4472610.0
935159,2015-05-20 16:05:05,80306,1,4240859.0
930071,2015-06-07 15:27:18,80306,1,1552933.0
930081,2015-06-08 12:15:37,80306,1,74899.0
935054,2015-06-10 14:05:42,80306,1,179405.0
937997,2015-06-26 11:55:41,80306,1,1374599.0
640599,2015-03-01 09:30:37,80372,1,
640601,2015-05-26 15:40:31,80372,1,4592811.0
10005,2015-01-10 12:30:48,80396,1,
107901,2015-02-17 17:06:53,80396,1,3299765.0
10364,2015-03-28 15:16:43,80396,1,3362990.0
107888,2015-06-22 00:28:49,80396,1,7377126.0
601969,2015-06-20 15:17:41,80421,1,2675586.0
460886,2015-03-04 20:56:19,80428,1,108802.0
111743,2015-01-21 04:22:15,80795,1,
112249,2015-05-27 22:05:43,80795,1,10950208.0
378864,2015-01-12 00:16:44,80932,1,
378886,2015-04-14 07:06:37,80932,1,7973393.0
378848,2015-06-15 23:12:37,80932,1,5414760.0
378903,2015-06-18 13:22:21,80932,1,223784.0
378897,2015-06-18 13:46:33,80932,1,1452.0
323278,2015-03-24 11:41:56,81224,1,5256954.0
720821,2015-01-08 08:35:24,81308,1,
444603,2015-01-25 10:44:50,81464,1,
482388,2015-02-05 14:12:15,81464,1,962845.0
482392,2015-02-05 14:12:15,81464,1,0.0
482393,2015-02-05 14:12:15,81464,1,0.0
482397,2015-03-18 19:56:33,81464,1,3563058.0
482390,2015-03-20 17:29:35,81464,1,163982.0
482398,2015-03-23 08:04:24,81464,1,225289.0
470919,2015-04-10 17:13:08,81464,1,1588124.0
482391,2015-04-17 16:11:12,81464,1,601084.0
444599,2015-05-15 15:30:03,81464,1,2416731.0
125015,2015-01-13 10:01:15,81543,1,
125865,2015-01-14 23:05:32,81543,1,133457.0
125364,2015-03-14 23:55:28,81543,1,5100596.0
125353,2015-03-28 10:34:59,81543,1,1161571.0
125381,2015-05-16 16:13:10,81543,1,4253891.0
125375,2015-05-17 09:03:27,81543,1,60617.0
125104,2015-05-17 23:02:23,81543,1,50336.0
125037,2015-06-02 22:43:59,81543,1,1381296.0
124930,2015-06-22 15:32:45,81543,1,1702126.0
125148,2015-06-23 09:37:00,81543,1,65055.0
125117,2015-06-23 20:56:27,81543,1,40767.0
772968,2015-05-14 20:53:32,81609,1,
684282,2015-04-26 17:07:41,81612,1,
407415,2015-03-27 17:40:46,81645,1,
565824,2015-04-23 20:28:31,81645,1,2342865.0
407384,2015-05-07 10:13:22,81645,1,1172691.0
224295,2015-01-12 07:41:10,81770,1,
222221,2015-02-13 10:23:14,81770,1,2774524.0
224684,2015-03-13 13:08:52,81770,1,2429138.0
241387,2015-04-22 18:19:45,81770,1,979981.0
251917,2015-05-14 09:38:42,81770,1,1869537.0
339672,2015-05-14 17:22:30,81770,1,27828.0
235674,2015-05-23 13:07:48,81770,1,762318.0
230039,2015-05-24 07:36:52,81770,1,66544.0
571431,2015-01-14 10:58:43,81796,1,
571423,2015-01-19 13:52:55,81796,1,442452.0
571428,2015-06-28 10:53:16,81796,1,13813221.0
935006,2015-05-15 10:59:08,81885,1,
117177,2015-02-19 15:27:21,81956,1,
117085,2015-05-15 10:54:30,81956,1,7327629.0
743546,2015-04-13 16:16:53,81989,1,
137075,2015-02-15 12:36:15,82036,1,2935071.0
294985,2015-01-21 08:44:28,82149,1,
294973,2015-04-01 20:11:27,82149,1,6089219.0
507341,2015-04-01 19:17:36,82238,1,
528825,2015-02-03 15:10:37,82370,1,
922629,2015-01-06 02:53:10,82395,1,
923407,2015-02-12 16:37:22,82415,1,
449380,2015-02-12 23:18:52,82447,1,
449378,2015-04-04 14:57:37,82447,1,4376325.0
449369,2015-06-14 13:17:28,82447,1,6128391.0
383755,2015-01-25 00:00:27,82566,1,
383792,2015-02-14 20:13:50,82566,1,1800803.0
383715,2015-04-15 08:48:40,82566,1,5142890.0
383713,2015-06-28 09:42:54,82566,1,6396854.0
460261,2015-03-16 11:24:11,82593,1,
460265,2015-05-25 19:31:48,82593,1,6077257.0
460264,2015-06-01 09:54:25,82593,1,570157.0
460262,2015-06-17 16:51:55,82593,1,1407450.0
480588,2015-03-14 08:50:14,82743,1,
480580,2015-03-16 11:01:33,82743,1,180679.0
480568,2015-04-25 16:32:22,82743,1,3475849.0
480575,2015-04-26 14:47:19,82743,1,80097.0
930367,2015-01-15 20:13:04,82828,1,
314809,2015-03-20 09:56:02,83215,1,
314762,2015-03-21 11:47:43,83215,1,93101.0
314754,2015-03-22 10:05:22,83215,1,80259.0
314768,2015-04-24 14:38:18,83215,1,2867576.0
314773,2015-05-23 15:34:30,83215,1,2508972.0
314808,2015-05-31 15:52:46,83215,1,692296.0
314799,2015-06-30 07:34:21,83215,1,2562095.0
32946,2015-01-06 15:29:32,83331,1,
39095,2015-02-09 20:43:24,83331,1,2956432.0
82117,2015-02-16 10:37:31,83331,1,568447.0
33007,2015-02-22 14:32:36,83331,1,532505.0
87428,2015-04-18 09:38:53,83331,1,4734377.0
33020,2015-04-27 13:43:17,83331,1,792264.0
49584,2015-05-23 12:12:24,83331,1,2240947.0
33013,2015-06-01 17:15:42,83331,1,795798.0
32937,2015-06-30 13:39:46,83331,1,2492644.0
280865,2015-01-02 21:02:39,83788,1,
280873,2015-02-12 20:58:34,83788,1,3542155.0
280858,2015-03-06 17:58:44,83788,1,1890010.0
607903,2015-03-14 12:43:44,83877,1,
533635,2015-01-20 18:52:44,83987,1,
533638,2015-01-22 19:03:19,83987,1,173435.0
533660,2015-02-16 19:42:07,83987,1,2162328.0
536089,2015-03-30 08:32:29,83987,1,3588622.0
533649,2015-05-29 20:50:01,83987,1,5228252.0
536073,2015-06-13 22:37:16,83987,1,1302435.0
758150,2015-01-18 16:52:01,84017,1,
425452,2015-02-25 15:11:35,84240,1,
425445,2015-06-01 18:15:30,84240,1,8305435.0
691732,2015-04-15 11:39:24,84439,1,
373893,2015-03-26 16:08:58,84523,1,
373902,2015-04-10 11:30:00,84523,1,1279262.0
69479,2015-01-14 11:18:20,84671,1,
99382,2015-06-16 19:50:46,84716,1,
603107,2015-02-23 21:33:24,84869,1,
644579,2015-01-10 10:55:26,84881,1,
644580,2015-01-10 10:56:06,84881,1,40.0
644576,2015-05-05 10:00:11,84881,1,9932645.0
142260,2015-03-01 11:16:22,84910,1,818.0
142248,2015-03-01 11:25:42,84910,1,560.0
413374,2015-02-09 09:33:24,84985,1,
448528,2015-01-18 21:37:51,85065,1,722095.0
448516,2015-01-19 02:55:21,85065,1,19050.0
448523,2015-02-21 16:09:16,85065,1,2898835.0
448513,2015-03-11 19:07:20,85065,1,1565884.0
448526,2015-06-17 22:14:00,85065,1,8478400.0
448522,2015-06-22 16:34:33,85065,1,411633.0
455143,2015-01-03 15:44:51,85132,1,
455177,2015-03-23 14:01:16,85132,1,6819385.0
455183,2015-05-19 09:22:10,85132,1,4908054.0
455194,2015-05-22 10:05:38,85132,1,261808.0
455190,2015-06-16 13:14:38,85132,1,2171340.0
455185,2015-06-24 20:26:34,85132,1,717116.0
133073,2015-03-06 08:55:34,85214,1,
133074,2015-06-01 08:57:19,85214,1,7516905.0
133060,2015-06-06 09:29:08,85214,1,433909.0
563026,2015-04-18 12:56:45,85281,1,
813354,2015-05-29 23:25:38,85503,1,
421414,2015-04-26 13:56:24,85516,1,
531910,2015-02-04 14:34:35,85634,1,
531998,2015-04-12 18:55:03,85634,1,5804428.0
172892,2015-01-22 09:15:57,85736,1,404784.0
598496,2015-05-23 12:40:31,85847,1,
336124,2015-04-09 11:23:07,85877,1,7259332.0
458321,2015-01-11 22:43:46,85974,1,696751.0
680244,2015-02-12 16:54:01,86131,1,
519173,2015-02-20 23:58:13,86216,1,36460.0
519184,2015-03-28 08:46:12,86216,1,3055679.0
655431,2015-01-16 15:43:10,86468,1,334302.0
655433,2015-01-16 16:55:58,86468,1,14.0
633371,2015-02-09 09:00:52,86468,1,1857871.0
655458,2015-03-01 15:17:26,86468,1,186237.0
632422,2015-03-24 16:08:53,86468,1,1990287.0
655462,2015-04-22 11:36:18,86468,1,88803.0
655442,2015-04-28 07:53:47,86468,1,475917.0
624194,2015-05-06 22:12:48,86468,1,742741.0
655468,2015-06-16 16:17:02,86468,1,633722.0
655441,2015-06-17 09:45:37,86468,1,62894.0
447454,2015-04-03 16:38:01,86481,1,
447474,2015-04-06 19:12:00,86481,1,268439.0
447467,2015-04-26 15:24:31,86481,1,1714351.0
447457,2015-05-02 13:20:40,86481,1,510969.0
447449,2015-06-15 20:33:38,86481,1,3827578.0
447470,2015-06-27 18:18:20,86481,1,1028682.0
470617,2015-03-09 21:30:08,86781,1,
514485,2015-05-13 20:30:57,87133,1,2453962.0
514444,2015-05-19 07:27:06,87133,1,471369.0
710682,2015-03-21 10:22:27,87319,1,
710798,2015-05-11 08:25:26,87319,1,4399379.0
710698,2015-05-25 14:51:00,87319,1,1232734.0
710722,2015-06-13 08:19:22,87319,1,258340.0
710848,2015-06-14 10:00:13,87319,1,92451.0
710842,2015-06-22 23:40:37,87319,1,740424.0
710732,2015-06-23 14:02:25,87319,1,51708.0
927343,2015-01-31 21:17:19,87425,1,
302664,2015-01-03 16:00:00,87997,1,
302672,2015-01-21 04:37:00,87997,1,1514220.0
302671,2015-02-27 19:08:32,87997,1,3249092.0
302667,2015-02-27 19:14:51,87997,1,379.0
302658,2015-05-28 13:12:39,87997,1,7754268.0
302666,2015-06-02 10:31:19,87997,1,422320.0
570992,2015-04-08 11:50:31,88199,1,
584289,2015-04-20 10:39:47,88257,1,
718214,2015-03-20 09:11:58,88472,1,
649697,2015-03-18 15:33:36,88633,1,
458603,2015-02-19 17:17:43,89436,1,
458597,2015-03-02 05:15:26,89436,1,333246.0
458592,2015-03-18 15:07:05,89436,1,1417899.0
458588,2015-03-27 08:50:16,89436,1,754991.0
458587,2015-03-27 08:50:58,89436,1,42.0
458590,2015-04-16 10:46:36,89436,1,1734938.0
458591,2015-04-17 13:32:12,89436,1,96336.0
458589,2015-05-14 14:36:50,89436,1,2336678.0
602033,2015-01-12 10:06:49,89649,1,
606666,2015-02-28 15:39:13,89649,1,4080744.0
602004,2015-04-11 10:12:03,89649,1,3609170.0
86161,2015-04-29 08:43:49,89769,1,
86163,2015-04-30 08:54:54,89769,1,87065.0
777694,2015-01-16 12:31:25,90254,1,334733.0
770570,2015-05-17 18:54:14,90254,1,622178.0
474243,2015-05-13 18:21:44,90542,1,9919811.0
475090,2015-06-29 09:34:29,90542,1,4029165.0
256724,2015-06-05 11:17:20,90774,1,
616144,2015-04-13 13:36:55,90845,1,2836665.0
43672,2015-01-08 21:45:07,90970,1,
6195,2015-03-05 09:50:56,90970,1,4795549.0
6192,2015-03-10 13:40:14,90970,1,445758.0
6193,2015-03-10 16:23:42,90970,1,9808.0
43674,2015-03-16 20:14:40,90970,1,532258.0
1888,2015-05-16 19:57:44,90970,1,5269384.0
6188,2015-05-31 16:20:34,90970,1,1282970.0
6189,2015-05-31 16:21:53,90970,1,79.0
1893,2015-06-29 15:45:52,90970,1,2503439.0
529507,2015-01-01 09:29:16,90984,1,
529508,2015-03-27 05:47:10,90984,1,7330674.0
529506,2015-05-17 21:42:44,90984,1,4463734.0
529509,2015-05-23 12:27:47,90984,1,485103.0
529505,2015-06-06 23:55:29,90984,1,1250862.0
319497,2015-02-07 12:59:29,91060,1,
319494,2015-02-07 13:57:30,91060,1,3481.0
319487,2015-02-07 16:07:40,91060,1,7810.0
322679,2015-03-26 15:06:06,91060,1,4057106.0
319524,2015-04-04 20:50:43,91060,1,798277.0
779027,2015-01-07 08:03:25,91362,1,
779081,2015-01-11 16:42:39,91362,1,376754.0
779149,2015-03-20 16:11:50,91362,1,5873351.0
779108,2015-04-29 20:05:55,91362,1,3470045.0
379085,2015-03-03 08:51:04,91437,1,
379094,2015-03-07 20:12:58,91437,1,386514.0
379123,2015-03-10 22:16:18,91437,1,266600.0
379100,2015-03-16 08:25:25,91437,1,468547.0
379088,2015-03-17 09:33:04,91437,1,90459.0
379116,2015-03-17 14:29:39,91437,1,17795.0
379070,2015-03-28 10:15:19,91437,1,935140.0
379119,2015-03-30 11:54:33,91437,1,178754.0
379101,2015-04-03 08:57:46,91437,1,334993.0
379183,2015-04-21 10:35:50,91437,1,1561084.0
379139,2015-04-29 10:56:33,91437,1,692443.0
379120,2015-04-29 10:58:46,91437,1,133.0
379087,2015-05-10 19:28:34,91437,1,980988.0
379090,2015-05-10 19:34:03,91437,1,329.0
379099,2015-06-01 13:20:03,91437,1,1878360.0
257665,2015-02-04 15:25:12,91506,1,
257656,2015-06-28 17:02:47,91506,1,12447455.0
257649,2015-06-29 14:18:45,91506,1,76558.0
586183,2015-01-16 10:27:52,91564,1,
137098,2015-02-16 15:02:54,92347,1,
374993,2015-02-19 19:22:34,92616,1,
374973,2015-03-18 14:28:58,92616,1,2315184.0
375008,2015-04-09 11:14:10,92616,1,1889112.0
375012,2015-05-05 08:50:16,92616,1,2237766.0
375001,2015-06-07 16:01:32,92616,1,2877076.0
129991,2015-01-04 11:18:57,92767,1,
129997,2015-02-18 04:58:00,92767,1,3865143.0
130018,2015-03-10 20:51:15,92767,1,1785195.0
129985,2015-03-23 14:46:00,92767,1,1101285.0
129996,2015-05-15 22:28:53,92767,1,4606973.0
129977,2015-05-31 15:04:42,92767,1,1355749.0
129975,2015-06-15 15:20:03,92767,1,1296921.0
637065,2015-02-22 17:40:17,92784,1,
82363,2015-02-05 00:52:17,92925,1,
82358,2015-02-05 00:52:27,92925,1,10.0
459351,2015-03-06 18:50:23,92925,1,2570276.0
82670,2015-04-25 14:14:34,92925,1,4303451.0
82304,2015-05-23 19:29:43,92925,1,2438109.0
82326,2015-05-26 19:35:38,92925,1,259555.0
82373,2015-06-05 17:26:28,92925,1,856250.0
651606,2015-01-07 20:55:53,92929,1,176516.0
559015,2015-02-11 21:23:14,92930,1,1601870.0
69068,2015-04-23 18:14:46,93132,1,
251698,2015-02-05 17:37:36,93253,1,93359.0
251684,2015-05-18 09:57:01,93253,1,752848.0
690052,2015-02-02 22:47:49,93267,1,218053.0
712589,2015-02-03 14:41:11,93267,1,57202.0
712596,2015-05-17 09:00:13,93267,1,480918.0
650417,2015-05-18 09:21:11,93555,1,3543120.0
649769,2015-05-12 10:45:06,93603,1,
434744,2015-01-06 13:08:23,93618,1,
434795,2015-01-28 11:48:24,93618,1,1896001.0
434714,2015-02-10 17:33:08,93618,1,1143884.0
434822,2015-05-05 00:27:42,93618,1,7196074.0
434799,2015-05-12 13:51:39,93618,1,653037.0
673724,2015-05-15 16:50:44,93939,1,6675279.0
688272,2015-03-07 20:25:43,94030,1,
688266,2015-03-27 14:29:13,94030,1,602894.0
688276,2015-04-20 22:36:13,94030,1,2102820.0
33049,2015-03-17 07:25:56,94406,1,
404611,2015-02-15 20:33:05,94408,1,
404615,2015-02-15 20:42:40,94408,1,575.0
404606,2015-03-12 16:47:01,94408,1,2145861.0
404598,2015-04-17 13:40:09,94408,1,3099188.0
404602,2015-04-22 00:09:23,94408,1,383354.0
448875,2015-02-21 21:20:39,94519,1,
327845,2015-02-09 20:34:55,94719,1,
326828,2015-05-17 09:14:04,94719,1,8339949.0
579611,2015-06-18 15:05:48,94951,1,
885721,2015-02-17 13:26:49,95001,1,
645590,2015-01-06 13:43:52,95144,1,
645589,2015-01-07 09:35:19,95144,1,71487.0
637199,2015-01-20 16:29:59,95144,1,1148080.0
637182,2015-01-20 17:19:53,95144,1,2994.0
637181,2015-01-21 08:45:58,95144,1,55565.0
645588,2015-02-07 14:10:24,95144,1,1488266.0
637195,2015-02-10 20:52:26,95144,1,186703.0
645584,2015-02-21 10:06:50,95144,1,911664.0
637200,2015-03-14 14:32:52,95144,1,1311964.0
637196,2015-03-16 09:47:09,95144,1,155657.0
637198,2015-03-16 10:12:59,95144,1,1550.0
637183,2015-03-16 21:31:28,95144,1,40709.0
645591,2015-03-17 15:32:37,95144,1,64869.0
645592,2015-03-25 00:11:45,95144,1,635948.0
645585,2015-05-24 09:21:30,95144,1,1417427.0
645583,2015-05-25 10:40:51,95144,1,91161.0
637179,2015-06-09 16:33:59,95144,1,1317188.0
645586,2015-06-18 10:04:45,95144,1,754246.0
637185,2015-06-25 11:49:54,95144,1,611109.0
844363,2015-06-01 14:38:17,95715,1,
363980,2015-01-20 19:07:10,95721,1,
364067,2015-02-03 13:37:38,95721,1,1189828.0
363977,2015-02-13 02:51:40,95721,1,825242.0
364146,2015-02-14 08:23:53,95721,1,106333.0
364075,2015-02-17 08:25:14,95721,1,259281.0
364303,2015-02-17 10:43:05,95721,1,8271.0
364158,2015-02-24 08:29:28,95721,1,596783.0
363991,2015-03-06 18:27:32,95721,1,899884.0
364023,2015-03-24 11:00:46,95721,1,1528394.0
363987,2015-03-29 19:56:43,95721,1,464157.0
363989,2015-04-12 08:23:25,95721,1,1168002.0
364037,2015-04-14 08:24:22,95721,1,140491.0
364031,2015-04-18 16:57:49,95721,1,376407.0
363985,2015-05-05 15:57:18,95721,1,1465169.0
363934,2015-05-09 08:36:30,95721,1,319152.0
364051,2015-05-22 08:34:54,95721,1,1123104.0
364046,2015-05-26 08:29:38,95721,1,345284.0
363941,2015-06-10 18:17:46,95721,1,1331288.0
363983,2015-06-24 08:50:17,95721,1,1175551.0
363955,2015-06-30 16:06:02,95721,1,544545.0
454744,2015-06-15 08:58:11,95836,1,
615941,2015-03-28 19:43:10,96009,1,
348806,2015-06-11 21:20:27,96056,1,
545641,2015-04-07 13:08:38,96309,1,4319063.0
432513,2015-04-08 09:26:47,96468,1,
622846,2015-01-03 14:39:21,96588,1,
622849,2015-01-03 18:14:53,96588,1,12932.0
622854,2015-05-23 18:32:50,96588,1,12097077.0
622857,2015-05-23 18:33:02,96588,1,12.0
622856,2015-05-23 18:33:13,96588,1,11.0
622848,2015-05-28 12:03:30,96588,1,408617.0
622850,2015-06-26 14:47:01,96588,1,2515411.0
622851,2015-06-26 16:05:21,96588,1,4700.0
622873,2015-06-27 08:44:17,96588,1,59936.0
622870,2015-06-28 20:10:43,96588,1,127586.0
622859,2015-06-28 20:14:45,96588,1,242.0
622855,2015-06-28 23:09:15,96588,1,10470.0
622872,2015-06-29 10:52:56,96588,1,42221.0
622871,2015-06-29 13:08:02,96588,1,8106.0
628596,2015-06-02 00:43:42,96713,1,
628597,2015-06-19 06:08:48,96713,1,1488306.0
547465,2015-02-01 07:52:32,96752,1,
547476,2015-03-03 12:16:12,96752,1,2607820.0
547478,2015-03-10 12:31:51,96752,1,587573.0
547485,2015-05-09 17:53:04,96752,1,4597513.0
460121,2015-04-12 20:37:08,96859,1,
495049,2015-06-17 21:07:03,96859,1,5704195.0
448856,2015-04-04 11:09:03,96881,1,4036082.0
442015,2015-05-31 17:23:03,96881,1,1635488.0
7485,2015-02-08 09:17:57,97238,1,
6813,2015-03-02 16:09:28,97238,1,1925491.0
7066,2015-05-21 15:15:58,97238,1,398939.0
6796,2015-06-23 09:34:02,97238,1,2830684.0
47180,2015-01-03 12:44:05,97310,1,
46345,2015-03-15 07:26:07,97310,1,6115322.0
490863,2015-06-16 16:55:59,97358,1,13627446.0
755883,2015-06-10 14:49:29,97405,1,
945858,2015-03-14 11:28:42,97437,1,4237087.0
945880,2015-03-28 09:41:07,97437,1,1203145.0
502283,2015-01-18 18:48:31,97550,1,
502281,2015-03-30 11:49:50,97550,1,1376316.0
175210,2015-02-17 16:07:46,97595,1,1304145.0
175177,2015-05-03 18:42:51,97595,1,531623.0
654255,2015-03-03 09:25:51,97809,1,
812552,2015-01-01 00:24:37,97832,1,
813019,2015-03-13 06:52:17,97832,1,6157660.0
812570,2015-04-15 14:00:25,97832,1,2876888.0
644570,2015-01-11 10:17:47,97898,1,140116.0
644584,2015-03-24 16:55:15,97898,1,322680.0
644563,2015-03-29 20:59:44,97898,1,164389.0
644565,2015-04-01 17:42:45,97898,1,116958.0
644585,2015-04-13 15:23:07,97898,1,71352.0
644588,2015-06-04 16:07:36,97898,1,11254.0
644559,2015-06-16 11:17:39,97898,1,182895.0
644600,2015-06-16 12:28:30,97898,1,4251.0
644590,2015-06-18 09:53:27,97898,1,163497.0
644611,2015-06-29 13:07:59,97898,1,79366.0
644618,2015-06-29 13:27:12,97898,1,1153.0
560137,2015-02-15 19:49:37,97927,1,
704491,2015-01-03 08:14:50,98123,1,
704535,2015-01-25 19:46:56,98123,1,1942326.0
704496,2015-02-11 12:53:20,98123,1,1443984.0
704484,2015-02-13 12:36:21,98123,1,171781.0
704447,2015-03-10 13:37:10,98123,1,2163649.0
704506,2015-03-25 10:59:35,98123,1,1286545.0
704424,2015-03-25 23:12:12,98123,1,43957.0
725553,2015-04-14 08:16:47,98123,1,1674275.0
725627,2015-04-19 14:17:13,98123,1,453626.0
725576,2015-05-04 09:45:18,98123,1,1279685.0
725620,2015-05-12 16:16:28,98123,1,714670.0
715378,2015-05-15 13:50:22,98123,1,250434.0
725621,2015-05-26 15:36:06,98123,1,956744.0
715366,2015-06-11 09:31:36,98123,1,1360530.0
493702,2015-06-22 13:22:21,98260,1,
23649,2015-01-24 10:14:04,98286,1,
211,2015-02-17 21:57:32,98286,1,2115808.0
189,2015-02-19 01:18:01,98286,1,98429.0
139959,2015-01-15 12:01:13,98434,1,
139958,2015-01-16 10:33:48,98434,1,81155.0
140010,2015-02-10 06:30:23,98434,1,2145395.0
140009,2015-06-05 00:34:02,98434,1,1487399.0
140044,2015-06-22 00:01:14,98434,1,611917.0
140042,2015-06-22 09:59:20,98434,1,35886.0
681952,2015-04-06 13:19:17,98623,1,
557291,2015-04-25 18:16:52,98729,1,
557288,2015-04-25 18:16:54,98729,1,2.0
557283,2015-06-09 19:55:00,98729,1,3893886.0
557292,2015-06-12 22:31:37,98729,1,268597.0
784235,2015-04-10 15:50:25,98818,1,
260679,2015-01-03 20:28:40,98859,1,
260651,2015-02-22 15:35:18,98859,1,4302398.0
129860,2015-04-04 22:22:00,99157,1,
129856,2015-04-17 12:41:29,99157,1,1088369.0
129868,2015-06-27 09:18:06,99157,1,6122197.0
596542,2015-01-13 11:29:07,99205,1,
596540,2015-01-16 09:36:53,99205,1,252466.0
596544,2015-01-16 12:09:47,99205,1,9174.0
596543,2015-01-16 12:09:52,99205,1,5.0
596547,2015-03-28 20:13:08,99205,1,2848119.0
596539,2015-04-02 21:29:54,99205,1,436606.0
160799,2015-01-03 19:30:52,99223,1,
160859,2015-06-18 00:00:12,99223,1,14272160.0
160852,2015-06-21 08:28:04,99223,1,289672.0
160954,2015-06-21 12:58:27,99223,1,16223.0
160846,2015-06-21 20:31:20,99223,1,27173.0
336952,2015-02-19 14:27:24,99400,1,
524790,2015-02-06 19:17:59,99483,1,
919049,2015-04-18 09:43:07,99582,1,1103555.0
532617,2015-01-20 14:01:28,99771,1,527733.0
532611,2015-03-15 08:38:44,99771,1,1663010.0
532603,2015-03-28 10:22:34,99771,1,517743.0
758591,2015-01-22 18:26:30,99783,1,
611173,2015-01-13 15:27:58,99855,1,
611203,2015-03-15 16:08:31,99855,1,1061006.0
653962,2015-05-15 13:36:20,99861,1,
497892,2015-04-23 11:01:08,100020,1,672664.0
252191,2015-01-02 11:02:48,100039,1,
252167,2015-02-19 19:08:35,100039,1,4176347.0
252185,2015-04-24 03:10:10,100039,1,5472095.0
252165,2015-04-28 00:37:57,100039,1,336467.0
252189,2015-05-21 16:36:47,100039,1,2044730.0
252190,2015-06-14 18:37:54,100039,1,2080867.0
626992,2015-01-10 18:47:10,100058,1,
626995,2015-01-13 12:06:46,100058,1,235176.0
626993,2015-02-09 13:17:22,100058,1,2337036.0
626990,2015-02-10 17:55:05,100058,1,103063.0
626994,2015-03-01 09:59:41,100058,1,1613076.0
626986,2015-03-26 20:44:13,100058,1,2198672.0
626985,2015-03-28 20:26:28,100058,1,171735.0
626988,2015-05-22 21:20:26,100058,1,4755238.0
626989,2015-06-25 01:48:02,100058,1,2867256.0
625267,2015-01-11 20:41:21,100487,1,
625461,2015-02-14 03:05:44,100487,1,2874263.0
625257,2015-03-14 22:51:55,100487,1,2490371.0
625250,2015-05-09 14:46:02,100487,1,4809247.0
363556,2015-04-17 08:31:22,100636,1,
643708,2015-03-25 18:09:14,100687,1,
643528,2015-03-25 23:33:48,100687,1,19474.0
272546,2015-06-12 13:21:20,101284,1,2161436.0
141395,2015-06-28 10:47:00,101333,1,841981.0
141491,2015-06-28 22:16:01,101333,1,41341.0
930624,2015-05-07 00:55:46,101566,1,
291710,2015-06-05 10:05:10,101656,1,4836425.0
131545,2015-04-15 14:26:47,101757,1,
131525,2015-04-24 21:51:48,101757,1,804301.0
412959,2015-03-23 23:22:17,101806,1,
412958,2015-04-03 14:18:42,101806,1,917785.0
452504,2015-03-27 09:04:20,101818,1,5961751.0
489299,2015-05-11 12:23:10,101818,1,3899930.0
493216,2015-05-20 13:51:00,101818,1,782870.0
30043,2015-06-06 19:38:20,102090,1,
771556,2015-04-14 08:54:48,102218,1,1120958.0
836741,2015-04-22 20:57:35,102361,1,
844124,2015-06-10 08:15:21,102361,1,4187866.0
685876,2015-02-18 05:34:11,102653,1,
317058,2015-03-09 20:37:05,102714,1,3968450.0
317080,2015-05-03 10:05:10,102714,1,4714085.0
612726,2015-03-14 19:02:44,103260,1,
611905,2015-03-23 22:36:38,103260,1,790434.0
612731,2015-04-16 22:09:55,103260,1,2071997.0
260663,2015-02-02 16:20:47,103337,1,
260628,2015-05-17 22:35:09,103337,1,302640.0
443204,2015-01-04 15:24:57,103992,1,
709174,2015-02-21 12:51:30,104078,1,
713778,2015-03-23 15:58:04,104078,1,2603194.0
574292,2015-02-17 21:33:06,104125,1,
574290,2015-05-18 08:56:30,104125,1,7730604.0
574287,2015-05-18 08:56:39,104125,1,9.0
574291,2015-06-22 18:52:46,104125,1,3059767.0
141163,2015-01-19 12:44:16,104475,1,
141177,2015-03-28 20:08:53,104475,1,5901877.0
141182,2015-04-03 07:23:53,104475,1,472500.0
141198,2015-05-02 10:54:28,104475,1,2518235.0
141147,2015-05-02 10:59:26,104475,1,298.0
141658,2015-06-28 22:36:24,104475,1,120159.0
557317,2015-03-22 16:53:25,104686,1,6470222.0
736926,2015-01-20 09:13:44,104764,1,
563077,2015-04-24 00:56:31,104899,1,
653291,2015-05-02 16:26:08,105023,1,
653295,2015-05-04 11:09:41,105023,1,153813.0
653299,2015-05-18 10:54:25,105023,1,1208684.0
376150,2015-02-09 12:13:16,105035,1,1605164.0
376153,2015-05-06 00:54:35,105035,1,7389679.0
