Class,SaleDate,Coupon
3109,2015/4/15,0
3109,2015/4/16,0
3109,2015/4/17,0
3109,2015/4/18,0
3109,2015/4/19,0
3109,2015/4/20,0
3109,2015/4/21,0
3109,2015/4/22,0
3109,2015/4/23,0
3109,2015/4/24,0
3109,2015/4/25,0
3109,2015/4/26,0
3109,2015/4/27,0
3109,2015/4/28,0
3109,2015/4/29,0
3109,2015/4/30,0
3110,2015/4/1,0
3110,2015/4/2,0
3110,2015/4/3,0
3110,2015/4/4,0
3110,2015/4/5,0
3110,2015/4/6,0
3110,2015/4/7,0
3110,2015/4/8,0
3110,2015/4/9,0
3110,2015/4/10,0
3110,2015/4/11,0
3110,2015/4/12,0
3110,2015/4/13,0
3110,2015/4/14,0
3110,2015/4/15,0
3110,2015/4/16,0
3110,2015/4/17,0
3110,2015/4/18,0
3110,2015/4/19,0
3110,2015/4/20,0
3110,2015/4/21,0
3110,2015/4/22,0
3110,2015/4/23,0
3110,2015/4/24,0
3110,2015/4/25,0
3110,2015/4/26,0
3110,2015/4/27,0
3110,2015/4/28,0
3110,2015/4/29,0
3110,2015/4/30,0
3111,2015/4/1,0
3111,2015/4/2,0
3111,2015/4/3,0
3111,2015/4/4,0
3111,2015/4/5,0
3111,2015/4/6,0
3111,2015/4/7,0
3111,2015/4/8,0
3111,2015/4/9,0
3111,2015/4/10,0
3111,2015/4/11,0
3111,2015/4/12,0
3111,2015/4/13,0
3111,2015/4/14,0
3111,2015/4/15,0
3111,2015/4/16,0
3111,2015/4/17,0
3111,2015/4/18,0
3111,2015/4/19,0
3111,2015/4/20,0
3111,2015/4/21,0
3111,2015/4/22,0
3111,2015/4/23,0
3111,2015/4/24,0
3111,2015/4/25,0
3111,2015/4/26,0
3111,2015/4/27,0
3111,2015/4/28,0
3111,2015/4/29,0
3111,2015/4/30,0
3112,2015/4/1,0
3112,2015/4/2,0
3112,2015/4/3,0
3112,2015/4/4,0
3112,2015/4/5,0
3112,2015/4/6,0
3112,2015/4/7,0
3112,2015/4/8,0
3112,2015/4/9,0
3112,2015/4/10,0
3112,2015/4/11,0
3112,2015/4/12,0
3112,2015/4/13,0
3112,2015/4/14,0
3112,2015/4/15,0
3112,2015/4/16,0
3112,2015/4/17,0
3112,2015/4/18,0
3112,2015/4/19,0
3112,2015/4/20,0
3112,2015/4/21,0
3112,2015/4/22,0
3112,2015/4/23,0
3112,2015/4/24,0
3112,2015/4/25,0
3112,2015/4/26,0
3112,2015/4/27,0
3112,2015/4/28,0
3112,2015/4/29,0
3112,2015/4/30,0
3113,2015/4/1,0
3113,2015/4/2,0
3113,2015/4/3,0
3113,2015/4/4,0
3113,2015/4/5,0
3113,2015/4/6,0
3113,2015/4/7,0
3113,2015/4/8,0
3113,2015/4/9,0
3113,2015/4/10,0
3113,2015/4/11,0
3113,2015/4/12,0
3113,2015/4/13,0
3113,2015/4/14,0
3113,2015/4/15,0
3113,2015/4/16,0
3113,2015/4/17,0
3113,2015/4/18,0
3113,2015/4/19,0
3113,2015/4/20,0
3113,2015/4/21,0
3113,2015/4/22,0
3113,2015/4/23,0
3113,2015/4/24,0
3113,2015/4/25,0
3113,2015/4/26,0
3113,2015/4/27,0
3113,2015/4/28,0
3113,2015/4/29,0
3113,2015/4/30,0
3114,2015/4/1,1
3114,2015/4/2,0
3114,2015/4/3,0
3114,2015/4/4,0
3114,2015/4/5,1
3114,2015/4/6,0
3114,2015/4/7,0
3114,2015/4/8,1
3114,2015/4/9,0
3114,2015/4/10,0
3114,2015/4/11,0
3114,2015/4/12,0
3114,2015/4/13,0
3114,2015/4/14,0
3114,2015/4/15,1
3114,2015/4/16,0
3114,2015/4/17,0
3114,2015/4/18,0
3114,2015/4/19,0
3114,2015/4/20,0
3114,2015/4/21,0
3114,2015/4/22,1
3114,2015/4/23,0
3114,2015/4/24,0
3114,2015/4/25,0
3114,2015/4/26,0
3114,2015/4/27,0
3114,2015/4/28,0
3114,2015/4/29,1
3114,2015/4/30,0
3115,2015/4/1,0
3115,2015/4/2,0
3115,2015/4/3,0
3115,2015/4/4,0
3115,2015/4/5,0
3115,2015/4/6,0
3115,2015/4/7,0
3115,2015/4/8,0
3115,2015/4/9,0
3115,2015/4/10,0
3115,2015/4/11,0
3115,2015/4/12,0
3115,2015/4/13,0
3115,2015/4/14,0
3115,2015/4/15,0
3115,2015/4/16,0
3115,2015/4/17,0
3115,2015/4/18,0
3115,2015/4/19,0
3115,2015/4/20,0
3115,2015/4/21,0
3115,2015/4/22,0
3115,2015/4/23,0
3115,2015/4/24,0
3115,2015/4/25,0
3115,2015/4/26,0
3115,2015/4/27,0
3115,2015/4/28,0
3115,2015/4/29,0
3115,2015/4/30,0
3116,2015/4/1,0
3116,2015/4/2,0
3116,2015/4/3,0
3116,2015/4/4,0
3116,2015/4/5,0
3116,2015/4/6,0
3116,2015/4/7,0
3116,2015/4/8,0
3116,2015/4/9,0
3116,2015/4/10,0
3116,2015/4/11,0
3116,2015/4/12,0
3116,2015/4/13,0
3116,2015/4/14,0
3116,2015/4/15,0
3116,2015/4/16,0
3116,2015/4/17,0
3116,2015/4/18,0
3116,2015/4/19,0
3116,2015/4/20,0
3116,2015/4/21,0
3116,2015/4/22,0
3116,2015/4/23,0
3116,2015/4/24,0
3116,2015/4/25,0
3116,2015/4/26,0
3116,2015/4/27,0
3116,2015/4/28,0
3116,2015/4/29,0
3116,2015/4/30,0
3117,2015/4/1,1
3117,2015/4/2,0
3117,2015/4/3,0
3117,2015/4/4,0
3117,2015/4/5,1
3117,2015/4/6,0
3117,2015/4/7,0
3117,2015/4/8,1
3117,2015/4/9,0
3117,2015/4/10,0
3117,2015/4/11,0
3117,2015/4/12,0
3117,2015/4/13,0
3117,2015/4/14,0
3117,2015/4/15,1
3117,2015/4/16,0
3117,2015/4/17,0
3117,2015/4/18,0
3117,2015/4/19,0
3117,2015/4/20,0
3117,2015/4/21,0
3117,2015/4/22,1
3117,2015/4/23,0
3117,2015/4/24,0
3117,2015/4/25,0
3117,2015/4/26,0
3117,2015/4/27,0
3117,2015/4/28,0
3117,2015/4/29,1
3117,2015/4/30,0
3118,2015/4/1,0
3118,2015/4/2,0
3118,2015/4/3,0
3118,2015/4/4,0
3118,2015/4/5,0
3118,2015/4/6,0
3118,2015/4/7,0
3118,2015/4/8,0
3118,2015/4/9,0
3118,2015/4/10,0
3118,2015/4/11,0
3118,2015/4/12,0
3118,2015/4/13,0
3118,2015/4/14,0
3118,2015/4/15,0
3118,2015/4/16,0
3118,2015/4/17,0
3118,2015/4/18,0
3118,2015/4/19,0
3118,2015/4/20,0
3118,2015/4/21,0
3118,2015/4/22,0
3118,2015/4/23,0
3118,2015/4/24,0
3118,2015/4/25,0
3118,2015/4/26,0
3118,2015/4/27,0
3118,2015/4/28,0
3118,2015/4/29,0
3118,2015/4/30,0
3119,2015/4/1,0
3119,2015/4/2,0
3119,2015/4/3,0
3119,2015/4/4,0
3119,2015/4/5,0
3119,2015/4/6,0
3119,2015/4/7,0
3119,2015/4/8,0
3119,2015/4/9,0
3119,2015/4/10,0
3119,2015/4/11,0
3119,2015/4/12,0
3119,2015/4/13,0
3119,2015/4/14,0
3119,2015/4/15,0
3119,2015/4/16,0
3119,2015/4/17,0
3119,2015/4/18,0
3119,2015/4/19,0
3119,2015/4/20,0
3119,2015/4/21,0
3119,2015/4/22,0
3119,2015/4/23,0
3119,2015/4/24,0
3119,2015/4/25,0
3119,2015/4/26,0
3119,2015/4/27,0
3119,2015/4/28,0
3119,2015/4/29,0
3119,2015/4/30,0
3120,2015/4/1,0
3120,2015/4/2,0
3120,2015/4/3,0
3120,2015/4/4,0
3120,2015/4/5,0
3120,2015/4/6,0
3120,2015/4/7,0
3120,2015/4/8,0
3120,2015/4/9,0
3120,2015/4/10,0
3120,2015/4/11,0
3120,2015/4/12,0
3120,2015/4/13,0
3120,2015/4/14,0
3120,2015/4/15,0
3120,2015/4/16,0
3120,2015/4/17,0
3120,2015/4/18,0
3120,2015/4/19,0
3120,2015/4/20,0
3120,2015/4/21,0
3120,2015/4/22,0
3120,2015/4/23,0
3120,2015/4/24,0
3120,2015/4/25,0
3120,2015/4/26,0
3120,2015/4/27,0
3120,2015/4/28,0
3120,2015/4/29,0
3120,2015/4/30,0
3121,2015/4/1,0
3121,2015/4/2,0
3121,2015/4/3,0
3121,2015/4/4,0
3121,2015/4/5,0
3121,2015/4/6,0
3121,2015/4/7,0
3121,2015/4/8,0
3121,2015/4/9,0
3121,2015/4/10,0
3121,2015/4/11,0
3121,2015/4/12,0
3121,2015/4/13,0
3121,2015/4/14,0
3121,2015/4/15,0
3121,2015/4/16,0
3121,2015/4/17,0
3121,2015/4/18,0
3121,2015/4/19,0
3121,2015/4/20,0
3121,2015/4/21,0
3121,2015/4/22,0
3121,2015/4/23,0
3121,2015/4/24,0
3121,2015/4/25,0
3121,2015/4/26,0
3121,2015/4/27,0
3121,2015/4/28,0
3121,2015/4/29,0
3121,2015/4/30,0
3122,2015/4/1,0
3122,2015/4/2,0
3122,2015/4/3,0
3122,2015/4/4,0
3122,2015/4/5,0
3122,2015/4/6,0
3122,2015/4/7,0
3122,2015/4/8,0
3122,2015/4/9,0
3122,2015/4/10,0
3122,2015/4/11,0
3122,2015/4/12,0
3122,2015/4/13,0
3122,2015/4/14,0
3122,2015/4/15,0
3122,2015/4/16,0
3122,2015/4/17,0
3122,2015/4/18,0
3122,2015/4/19,0
3122,2015/4/20,0
3122,2015/4/21,0
3122,2015/4/22,0
3122,2015/4/23,0
3122,2015/4/24,0
3122,2015/4/25,0
3122,2015/4/26,0
3122,2015/4/27,0
3122,2015/4/28,0
3122,2015/4/29,0
3122,2015/4/30,0
3125,2015/4/1,0
3125,2015/4/2,0
3125,2015/4/3,0
3125,2015/4/4,0
3125,2015/4/5,0
3125,2015/4/6,0
3125,2015/4/7,0
3125,2015/4/8,0
3125,2015/4/9,0
3125,2015/4/10,0
3125,2015/4/11,0
3125,2015/4/12,0
3125,2015/4/13,0
3125,2015/4/14,0
3125,2015/4/15,0
3125,2015/4/16,0
3125,2015/4/17,0
3125,2015/4/18,0
3125,2015/4/19,0
3125,2015/4/20,0
3125,2015/4/21,0
3125,2015/4/22,0
3125,2015/4/23,0
3125,2015/4/24,0
3125,2015/4/25,0
3125,2015/4/26,0
3125,2015/4/27,0
3125,2015/4/28,0
3125,2015/4/29,0
3125,2015/4/30,0
3126,2015/4/1,0
3126,2015/4/2,0
3126,2015/4/3,0
3126,2015/4/4,0
3126,2015/4/5,0
3126,2015/4/6,0
3126,2015/4/7,0
3126,2015/4/8,0
3126,2015/4/9,0
3126,2015/4/10,0
3126,2015/4/11,0
3126,2015/4/12,0
3126,2015/4/13,0
3126,2015/4/14,0
3126,2015/4/15,0
3126,2015/4/16,0
3126,2015/4/17,0
3126,2015/4/18,0
3126,2015/4/19,0
3126,2015/4/20,0
3126,2015/4/21,0
3126,2015/4/22,0
3126,2015/4/23,0
3126,2015/4/24,0
3126,2015/4/25,0
3126,2015/4/26,0
3126,2015/4/27,0
3126,2015/4/28,0
3126,2015/4/29,0
3126,2015/4/30,0
3128,2015/4/1,0
3128,2015/4/2,0
3128,2015/4/3,0
3128,2015/4/4,0
3128,2015/4/5,0
3128,2015/4/6,0
3128,2015/4/7,0
3128,2015/4/8,0
3128,2015/4/9,0
3128,2015/4/10,0
3128,2015/4/11,0
3128,2015/4/12,0
3128,2015/4/13,0
3128,2015/4/14,0
3128,2015/4/15,0
3128,2015/4/16,0
3128,2015/4/17,0
3128,2015/4/18,0
3128,2015/4/19,0
3128,2015/4/20,0
3128,2015/4/21,0
3128,2015/4/22,0
3128,2015/4/23,0
3128,2015/4/24,0
3128,2015/4/25,0
3128,2015/4/26,0
3128,2015/4/27,0
3128,2015/4/28,0
3128,2015/4/29,0
3128,2015/4/30,0
3212,2015/4/1,0
3212,2015/4/2,0
3212,2015/4/3,0
3212,2015/4/4,0
3212,2015/4/5,0
3212,2015/4/6,0
3212,2015/4/7,0
3212,2015/4/8,0
3212,2015/4/9,0
3212,2015/4/10,0
3212,2015/4/11,0
3212,2015/4/12,0
3212,2015/4/13,0
3212,2015/4/14,0
3212,2015/4/15,0
3212,2015/4/16,0
3212,2015/4/17,0
3212,2015/4/18,0
3212,2015/4/19,0
3212,2015/4/20,0
3212,2015/4/21,0
3212,2015/4/22,0
3212,2015/4/23,0
3212,2015/4/24,0
3212,2015/4/25,0
3212,2015/4/26,0
3212,2015/4/27,0
3212,2015/4/28,0
3212,2015/4/29,0
3212,2015/4/30,0
3213,2015/4/1,0
3213,2015/4/2,0
3213,2015/4/3,0
3213,2015/4/4,0
3213,2015/4/5,0
3213,2015/4/6,0
3213,2015/4/7,0
3213,2015/4/8,0
3213,2015/4/9,0
3213,2015/4/10,0
3213,2015/4/11,0
3213,2015/4/12,0
3213,2015/4/13,0
3213,2015/4/14,0
3213,2015/4/15,0
3213,2015/4/16,0
3213,2015/4/17,0
3213,2015/4/18,0
3213,2015/4/19,0
3213,2015/4/20,0
3213,2015/4/21,0
3213,2015/4/22,0
3213,2015/4/23,0
3213,2015/4/24,0
3213,2015/4/25,0
3213,2015/4/26,0
3213,2015/4/27,0
3213,2015/4/28,0
3213,2015/4/29,0
3213,2015/4/30,0
3215,2015/4/1,0
3215,2015/4/2,0
3215,2015/4/3,0
3215,2015/4/4,0
3215,2015/4/5,0
3215,2015/4/6,0
3215,2015/4/7,0
3215,2015/4/8,0
3215,2015/4/9,0
3215,2015/4/10,0
3215,2015/4/11,0
3215,2015/4/12,0
3215,2015/4/13,0
3215,2015/4/14,0
3215,2015/4/15,0
3215,2015/4/16,0
3215,2015/4/17,0
3215,2015/4/18,0
3215,2015/4/19,0
3215,2015/4/20,0
3215,2015/4/21,0
3215,2015/4/22,0
3215,2015/4/23,0
3215,2015/4/24,0
3215,2015/4/25,0
3215,2015/4/26,0
3215,2015/4/27,0
3215,2015/4/28,0
3215,2015/4/29,0
3215,2015/4/30,0
3216,2015/4/1,0
3216,2015/4/2,0
3216,2015/4/3,0
3216,2015/4/4,0
3216,2015/4/5,0
3216,2015/4/6,0
3216,2015/4/7,0
3216,2015/4/8,0
3216,2015/4/9,0
3216,2015/4/10,0
3216,2015/4/11,0
3216,2015/4/12,0
3216,2015/4/13,0
3216,2015/4/14,0
3216,2015/4/15,0
3216,2015/4/16,0
3216,2015/4/17,0
3216,2015/4/18,0
3216,2015/4/19,0
3216,2015/4/20,0
3216,2015/4/21,0
3216,2015/4/22,0
3216,2015/4/23,0
3216,2015/4/24,0
3216,2015/4/25,0
3216,2015/4/26,0
3216,2015/4/27,0
3216,2015/4/28,0
3216,2015/4/29,0
3216,2015/4/30,0
3217,2015/4/1,0
3217,2015/4/2,0
3217,2015/4/3,0
3217,2015/4/4,0
3217,2015/4/5,0
3217,2015/4/6,0
3217,2015/4/7,0
3217,2015/4/8,0
3217,2015/4/9,0
3217,2015/4/10,0
3217,2015/4/11,0
3217,2015/4/12,0
3217,2015/4/13,0
3217,2015/4/14,0
3217,2015/4/15,0
3217,2015/4/16,0
3217,2015/4/17,0
3217,2015/4/18,0
3217,2015/4/19,0
3217,2015/4/20,0
3217,2015/4/21,0
3217,2015/4/22,0
3217,2015/4/23,0
3217,2015/4/24,0
3217,2015/4/25,0
3217,2015/4/26,0
3217,2015/4/27,0
3217,2015/4/28,0
3217,2015/4/29,0
3217,2015/4/30,0
3218,2015/4/1,0
3218,2015/4/2,0
3218,2015/4/3,0
3218,2015/4/4,0
3218,2015/4/5,0
3218,2015/4/6,0
3218,2015/4/7,0
3218,2015/4/8,0
3218,2015/4/9,0
3218,2015/4/10,0
3218,2015/4/11,0
3218,2015/4/12,0
3218,2015/4/13,0
3218,2015/4/14,0
3218,2015/4/15,0
3218,2015/4/16,0
3218,2015/4/17,0
3218,2015/4/18,0
3218,2015/4/19,0
3218,2015/4/20,0
3218,2015/4/21,0
3218,2015/4/22,0
3218,2015/4/23,0
3218,2015/4/24,0
3218,2015/4/25,0
3218,2015/4/26,0
3218,2015/4/27,0
3218,2015/4/28,0
3218,2015/4/29,0
3218,2015/4/30,0
3227,2015/4/1,0
3227,2015/4/2,0
3227,2015/4/3,0
3227,2015/4/4,0
3227,2015/4/5,0
3227,2015/4/6,0
3227,2015/4/7,0
3227,2015/4/8,0
3227,2015/4/9,0
3227,2015/4/10,0
3227,2015/4/11,0
3227,2015/4/12,0
3227,2015/4/13,0
3227,2015/4/14,0
3227,2015/4/15,0
3227,2015/4/16,0
3227,2015/4/17,0
3227,2015/4/18,0
3227,2015/4/19,0
3227,2015/4/20,0
3227,2015/4/21,0
3227,2015/4/22,0
3227,2015/4/23,0
3227,2015/4/24,0
3227,2015/4/25,0
3227,2015/4/26,0
3227,2015/4/27,0
3227,2015/4/28,0
3227,2015/4/29,0
3227,2015/4/30,0
3301,2015/4/1,0
3301,2015/4/2,0
3301,2015/4/3,0
3301,2015/4/4,0
3301,2015/4/5,0
3301,2015/4/6,0
3301,2015/4/7,0
3301,2015/4/8,0
3301,2015/4/9,0
3301,2015/4/10,0
3301,2015/4/11,0
3301,2015/4/12,0
3301,2015/4/13,0
3301,2015/4/14,0
3301,2015/4/15,0
3301,2015/4/16,0
3301,2015/4/17,0
3301,2015/4/18,0
3301,2015/4/19,0
3301,2015/4/20,0
3301,2015/4/21,0
3301,2015/4/22,0
3301,2015/4/23,0
3301,2015/4/24,0
3301,2015/4/25,0
3301,2015/4/26,0
3301,2015/4/27,0
3301,2015/4/28,0
3301,2015/4/29,0
3301,2015/4/30,0
3303,2015/4/1,0
3303,2015/4/2,0
3303,2015/4/3,0
3303,2015/4/4,0
3303,2015/4/5,0
3303,2015/4/6,0
3303,2015/4/7,0
3303,2015/4/8,0
3303,2015/4/9,0
3303,2015/4/10,0
3303,2015/4/11,0
3303,2015/4/12,0
3303,2015/4/13,0
3303,2015/4/14,0
3303,2015/4/15,0
3303,2015/4/16,0
3303,2015/4/17,0
3303,2015/4/18,0
3303,2015/4/19,0
3303,2015/4/20,0
3303,2015/4/21,0
3303,2015/4/22,0
3303,2015/4/23,0
3303,2015/4/24,0
3303,2015/4/25,0
3303,2015/4/26,0
3303,2015/4/27,0
3303,2015/4/28,0
3303,2015/4/29,0
3303,2015/4/30,0
3313,2015/4/1,0
3313,2015/4/2,0
3313,2015/4/3,0
3313,2015/4/4,0
3313,2015/4/5,0
3313,2015/4/6,0
3313,2015/4/7,0
3313,2015/4/8,0
3313,2015/4/9,0
3313,2015/4/10,0
3313,2015/4/11,0
3313,2015/4/12,0
3313,2015/4/13,0
3313,2015/4/14,0
3313,2015/4/15,0
3313,2015/4/16,0
3313,2015/4/17,0
3313,2015/4/18,0
3313,2015/4/19,0
3313,2015/4/20,0
3313,2015/4/21,0
3313,2015/4/22,0
3313,2015/4/23,0
3313,2015/4/24,0
3313,2015/4/25,0
3313,2015/4/26,0
3313,2015/4/27,0
3313,2015/4/28,0
3313,2015/4/29,0
3313,2015/4/30,0
3314,2015/4/1,0
3314,2015/4/2,0
3314,2015/4/3,0
3314,2015/4/4,0
3314,2015/4/5,0
3314,2015/4/6,0
3314,2015/4/7,0
3314,2015/4/8,0
3314,2015/4/9,0
3314,2015/4/10,0
3314,2015/4/11,0
3314,2015/4/12,0
3314,2015/4/13,0
3314,2015/4/14,0
3314,2015/4/15,0
3314,2015/4/16,0
3314,2015/4/17,0
3314,2015/4/18,0
3314,2015/4/19,0
3314,2015/4/20,0
3314,2015/4/21,0
3314,2015/4/22,0
3314,2015/4/23,0
3314,2015/4/24,0
3314,2015/4/25,0
3314,2015/4/26,0
3314,2015/4/27,0
3314,2015/4/28,0
3314,2015/4/29,0
3314,2015/4/30,0
3315,2015/4/1,0
3315,2015/4/2,0
3315,2015/4/3,0
3315,2015/4/4,0
3315,2015/4/5,0
3315,2015/4/6,0
3315,2015/4/7,0
3315,2015/4/8,0
3315,2015/4/9,0
3315,2015/4/10,0
3315,2015/4/11,0
3315,2015/4/12,0
3315,2015/4/13,0
3315,2015/4/14,0
3315,2015/4/15,0
3315,2015/4/16,0
3315,2015/4/17,0
3315,2015/4/18,0
3315,2015/4/19,0
3315,2015/4/20,0
3315,2015/4/21,0
3315,2015/4/22,0
3315,2015/4/23,0
3315,2015/4/24,0
3315,2015/4/25,0
3315,2015/4/26,0
3315,2015/4/27,0
3315,2015/4/28,0
3315,2015/4/29,0
3315,2015/4/30,0
3316,2015/4/1,0
3316,2015/4/2,0
3316,2015/4/3,0
3316,2015/4/4,0
3316,2015/4/5,0
3316,2015/4/6,0
3316,2015/4/7,0
3316,2015/4/8,0
3316,2015/4/9,0
3316,2015/4/10,0
3316,2015/4/11,0
3316,2015/4/12,0
3316,2015/4/13,0
3316,2015/4/14,0
3316,2015/4/15,0
3316,2015/4/16,0
3316,2015/4/17,0
3316,2015/4/18,0
3316,2015/4/19,0
3316,2015/4/20,0
3316,2015/4/21,0
3316,2015/4/22,0
3316,2015/4/23,0
3316,2015/4/24,0
3316,2015/4/25,0
3316,2015/4/26,0
3316,2015/4/27,0
3316,2015/4/28,0
3316,2015/4/29,0
3316,2015/4/30,0
3319,2015/4/1,0
3319,2015/4/2,0
3319,2015/4/3,0
3319,2015/4/4,0
3319,2015/4/5,0
3319,2015/4/6,0
3319,2015/4/7,0
3319,2015/4/8,0
3319,2015/4/9,0
3319,2015/4/10,0
3319,2015/4/11,0
3319,2015/4/12,0
3319,2015/4/13,0
3319,2015/4/14,0
3319,2015/4/15,0
3319,2015/4/16,0
3319,2015/4/17,0
3319,2015/4/18,0
3319,2015/4/19,0
3319,2015/4/20,0
3319,2015/4/21,0
3319,2015/4/22,0
3319,2015/4/23,0
3319,2015/4/24,0
3319,2015/4/25,0
3319,2015/4/26,0
3319,2015/4/27,0
3319,2015/4/28,0
3319,2015/4/29,0
3319,2015/4/30,0
3320,2015/4/1,0
3320,2015/4/2,0
3320,2015/4/3,0
3320,2015/4/4,0
3320,2015/4/5,0
3320,2015/4/6,0
3320,2015/4/7,0
3320,2015/4/8,0
3320,2015/4/9,0
3320,2015/4/10,0
3320,2015/4/11,0
3320,2015/4/12,0
3320,2015/4/13,0
3320,2015/4/14,0
3320,2015/4/15,0
3320,2015/4/16,0
3320,2015/4/17,0
3320,2015/4/18,0
3320,2015/4/19,0
3320,2015/4/20,0
3320,2015/4/21,0
3320,2015/4/22,0
3320,2015/4/23,0
3320,2015/4/24,0
3320,2015/4/25,0
3320,2015/4/26,0
3320,2015/4/27,0
3320,2015/4/28,0
3320,2015/4/29,0
3320,2015/4/30,0
3321,2015/4/1,0
3321,2015/4/2,0
3321,2015/4/3,0
3321,2015/4/4,0
3321,2015/4/5,0
3321,2015/4/6,0
3321,2015/4/7,0
3321,2015/4/8,0
3321,2015/4/9,0
3321,2015/4/10,0
3321,2015/4/11,0
3321,2015/4/12,0
3321,2015/4/13,0
3321,2015/4/14,0
3321,2015/4/15,0
3321,2015/4/16,0
3321,2015/4/17,0
3321,2015/4/18,0
3321,2015/4/19,0
3321,2015/4/20,0
3321,2015/4/21,0
3321,2015/4/22,0
3321,2015/4/23,0
3321,2015/4/24,0
3321,2015/4/25,0
3321,2015/4/26,0
3321,2015/4/27,0
3321,2015/4/28,0
3321,2015/4/29,0
3321,2015/4/30,0
3322,2015/4/1,0
3322,2015/4/2,0
3322,2015/4/3,0
3322,2015/4/4,0
3322,2015/4/5,0
3322,2015/4/6,0
3322,2015/4/7,0
3322,2015/4/8,0
3322,2015/4/9,0
3322,2015/4/10,0
3322,2015/4/11,0
3322,2015/4/12,0
3322,2015/4/13,0
3322,2015/4/14,0
3322,2015/4/15,0
3322,2015/4/16,0
3322,2015/4/17,0
3322,2015/4/18,0
3322,2015/4/19,0
3322,2015/4/20,0
3322,2015/4/21,0
3322,2015/4/22,0
3322,2015/4/23,0
3322,2015/4/24,0
3322,2015/4/25,0
3322,2015/4/26,0
3322,2015/4/27,0
3322,2015/4/28,0
3322,2015/4/29,0
3322,2015/4/30,0
3323,2015/4/1,0
3323,2015/4/2,0
3323,2015/4/3,0
3323,2015/4/4,0
3323,2015/4/5,0
3323,2015/4/6,0
3323,2015/4/7,0
3323,2015/4/8,0
3323,2015/4/9,0
3323,2015/4/10,0
3323,2015/4/11,0
3323,2015/4/12,0
3323,2015/4/13,0
3323,2015/4/14,0
3323,2015/4/15,0
3323,2015/4/16,0
3323,2015/4/17,0
3323,2015/4/18,0
3323,2015/4/19,0
3323,2015/4/20,0
3323,2015/4/21,0
3323,2015/4/22,0
3323,2015/4/23,0
3323,2015/4/24,0
3323,2015/4/25,0
3323,2015/4/26,0
3323,2015/4/27,0
3323,2015/4/28,0
3323,2015/4/29,0
3323,2015/4/30,0
3325,2015/4/1,0
3325,2015/4/2,0
3325,2015/4/3,0
3325,2015/4/4,0
3325,2015/4/5,0
3325,2015/4/6,0
3325,2015/4/7,0
3325,2015/4/8,0
3325,2015/4/9,0
3325,2015/4/10,0
3325,2015/4/11,0
3325,2015/4/12,0
3325,2015/4/13,0
3325,2015/4/14,0
3325,2015/4/15,0
3325,2015/4/16,0
3325,2015/4/17,0
3325,2015/4/18,0
3325,2015/4/19,0
3325,2015/4/20,0
3325,2015/4/21,0
3325,2015/4/22,0
3325,2015/4/23,0
3325,2015/4/24,0
3325,2015/4/25,0
3325,2015/4/26,0
3325,2015/4/27,0
3325,2015/4/28,0
3325,2015/4/29,0
3325,2015/4/30,0
3326,2015/4/1,0
3326,2015/4/2,0
3326,2015/4/3,0
3326,2015/4/4,0
3326,2015/4/5,0
3326,2015/4/6,0
3326,2015/4/7,0
3326,2015/4/8,0
3326,2015/4/9,0
3326,2015/4/10,0
3326,2015/4/11,0
3326,2015/4/12,0
3326,2015/4/13,0
3326,2015/4/14,0
3326,2015/4/15,0
3326,2015/4/16,0
3326,2015/4/17,0
3326,2015/4/18,0
3326,2015/4/19,0
3326,2015/4/20,0
3326,2015/4/21,0
3326,2015/4/22,0
3326,2015/4/23,0
3326,2015/4/24,0
3326,2015/4/25,0
3326,2015/4/26,0
3326,2015/4/27,0
3326,2015/4/28,0
3326,2015/4/29,0
3326,2015/4/30,0
3328,2015/4/1,0
3328,2015/4/2,0
3328,2015/4/3,0
3328,2015/4/4,0
3328,2015/4/5,0
3328,2015/4/6,0
3328,2015/4/7,0
3328,2015/4/8,0
3328,2015/4/9,0
3328,2015/4/10,0
3328,2015/4/11,0
3328,2015/4/12,0
3328,2015/4/13,0
3328,2015/4/14,0
3328,2015/4/15,0
3328,2015/4/16,0
3328,2015/4/17,0
3328,2015/4/18,0
3328,2015/4/19,0
3328,2015/4/20,0
3328,2015/4/21,0
3328,2015/4/22,0
3328,2015/4/23,0
3328,2015/4/24,0
3328,2015/4/25,0
3328,2015/4/26,0
3328,2015/4/27,0
3328,2015/4/28,0
3328,2015/4/29,0
3328,2015/4/30,0
3330,2015/4/1,1
3330,2015/4/2,0
3330,2015/4/3,0
3330,2015/4/4,0
3330,2015/4/5,1
3330,2015/4/6,0
3330,2015/4/7,0
3330,2015/4/8,1
3330,2015/4/9,0
3330,2015/4/10,0
3330,2015/4/11,0
3330,2015/4/12,1
3330,2015/4/13,0
3330,2015/4/14,0
3330,2015/4/15,1
3330,2015/4/16,0
3330,2015/4/17,0
3330,2015/4/18,0
3330,2015/4/19,1
3330,2015/4/20,0
3330,2015/4/21,0
3330,2015/4/22,1
3330,2015/4/23,0
3330,2015/4/24,0
3330,2015/4/25,0
3330,2015/4/26,1
3330,2015/4/27,0
3330,2015/4/28,0
3330,2015/4/29,1
3330,2015/4/30,0
3401,2015/4/1,0
3401,2015/4/2,0
3401,2015/4/3,0
3401,2015/4/4,0
3401,2015/4/5,0
3401,2015/4/6,0
3401,2015/4/7,0
3401,2015/4/8,0
3401,2015/4/9,0
