Class,parClass,SaleDate,saleCount,Coupon
3417,34,2015/4/4,0,0
3417,34,2015/4/5,0,0
3417,34,2015/4/6,0,0
3417,34,2015/4/7,0,0
3417,34,2015/4/8,0,0
3417,34,2015/4/10,0,0
3417,34,2015/4/11,0,0
3417,34,2015/4/12,0,0
3417,34,2015/4/13,0,0
3417,34,2015/4/14,0,0
3417,34,2015/4/15,1,0
3417,34,2015/4/17,1,0
3417,34,2015/4/18,0,0
3417,34,2015/4/19,0,0
3417,34,2015/4/20,0,0
3417,34,2015/4/21,0,0
3417,34,2015/4/22,0,0
3417,34,2015/4/23,0,0
3417,34,2015/4/24,0,0
3417,34,2015/4/25,0,0
3417,34,2015/4/26,1,0
3417,34,2015/4/27,0,0
3417,34,2015/4/28,0,0
3417,34,2015/4/29,0,0
3417,34,2015/4/30,0,0
3419,34,2015/1/1,0,0
3419,34,2015/1/2,0,0
3419,34,2015/1/3,0,0
3419,34,2015/1/4,0,0
3419,34,2015/1/5,0,0
3419,34,2015/1/6,0,0
3419,34,2015/1/7,0,0
3419,34,2015/1/8,0,0
3419,34,2015/1/9,0,0
3419,34,2015/1/10,0,0
3419,34,2015/1/11,0,0
3419,34,2015/1/12,0,0
3419,34,2015/1/13,0,0
3419,34,2015/1/14,0,0
3419,34,2015/1/15,0,0
3419,34,2015/1/16,0,0
3419,34,2015/1/17,0,0
3419,34,2015/1/18,0,0
3419,34,2015/1/19,0,0
3419,34,2015/1/20,0,0
3419,34,2015/1/21,0,0
3419,34,2015/1/22,0,0
3419,34,2015/1/23,0,0
3419,34,2015/1/24,0,0
3419,34,2015/1/25,0,0
3419,34,2015/1/26,0,0
3419,34,2015/1/27,0,0
3419,34,2015/1/28,0,0
3419,34,2015/1/29,0,0
3419,34,2015/1/30,0,0
3419,34,2015/1/31,0,0
3419,34,2015/2/1,0,0
3419,34,2015/2/2,0,0
3419,34,2015/2/3,0,0
3419,34,2015/2/4,0,0
3419,34,2015/2/5,0,0
3419,34,2015/2/6,0,0
3419,34,2015/2/7,0,0
3419,34,2015/2/8,0,0
3419,34,2015/2/9,0,0
3419,34,2015/2/10,0,0
3419,34,2015/2/11,0,0
3419,34,2015/2/12,0,0
3419,34,2015/2/13,0,0
3419,34,2015/2/15,0,0
3419,34,2015/2/16,1,1
3419,34,2015/2/17,0,0
3419,34,2015/2/18,0,0
3419,34,2015/2/19,0,0
3419,34,2015/2/20,0,0
3419,34,2015/2/21,0,0
3419,34,2015/2/22,0,0
3419,34,2015/2/23,0,0
3419,34,2015/2/24,0,0
3419,34,2015/2/25,0,0
3419,34,2015/2/26,0,0
3419,34,2015/2/27,0,0
3419,34,2015/2/28,0,0
3419,34,2015/3/1,0,0
3419,34,2015/3/2,0,0
3419,34,2015/3/3,0,0
3419,34,2015/3/4,0,0
3419,34,2015/3/5,0,0
3419,34,2015/3/6,0,0
3419,34,2015/3/7,0,0
3419,34,2015/3/8,0,0
3419,34,2015/3/9,0,0
3419,34,2015/3/10,0,0
3419,34,2015/3/11,0,0
3419,34,2015/3/12,0,0
3419,34,2015/3/13,0,0
3419,34,2015/3/14,0,0
3419,34,2015/3/15,0,0
3419,34,2015/3/16,0,0
3419,34,2015/3/17,0,0
3419,34,2015/3/18,0,0
3419,34,2015/3/19,0,0
3419,34,2015/3/20,0,0
3419,34,2015/3/21,0,0
3419,34,2015/3/22,0,0
3419,34,2015/3/23,0,0
3419,34,2015/3/24,0,0
3419,34,2015/3/25,0,0
3419,34,2015/3/26,0,0
3419,34,2015/3/27,0,0
3419,34,2015/3/28,0,0
3419,34,2015/3/29,0,0
3419,34,2015/3/30,0,0
3419,34,2015/4/1,0,0
3419,34,2015/4/2,0,0
3419,34,2015/4/3,0,0
3419,34,2015/4/4,0,0
3419,34,2015/4/5,0,0
3419,34,2015/4/6,0,0
3419,34,2015/4/7,0,0
3419,34,2015/4/8,0,0
3419,34,2015/4/10,0,0
3419,34,2015/4/11,0,0
3419,34,2015/4/12,0,0
3419,34,2015/4/13,0,0
3419,34,2015/4/14,0,0
3419,34,2015/4/15,0,0
3419,34,2015/4/17,0,0
3419,34,2015/4/18,0,0
3419,34,2015/4/19,0,0
3419,34,2015/4/20,0,0
3419,34,2015/4/21,0,0
3419,34,2015/4/22,0,0
3419,34,2015/4/23,0,0
3419,34,2015/4/24,0,0
3419,34,2015/4/25,0,0
3419,34,2015/4/26,0,0
3419,34,2015/4/27,0,0
3419,34,2015/4/28,0,0
3419,34,2015/4/29,0,0
3419,34,2015/4/30,0,0
3423,34,2015/1/1,0,0
3423,34,2015/1/2,0,0
3423,34,2015/1/3,0,0
3423,34,2015/1/4,0,0
3423,34,2015/1/5,0,0
3423,34,2015/1/6,0,0
3423,34,2015/1/7,0,0
3423,34,2015/1/8,0,0
3423,34,2015/1/9,0,0
3423,34,2015/1/10,0,0
3423,34,2015/1/11,0,0
3423,34,2015/1/12,0,0
3423,34,2015/1/13,0,0
3423,34,2015/1/14,0,0
3423,34,2015/1/15,0,0
3423,34,2015/1/16,0,0
3423,34,2015/1/17,0,0
3423,34,2015/1/18,0,0
3423,34,2015/1/19,0,0
3423,34,2015/1/20,0,0
3423,34,2015/1/21,0,0
3423,34,2015/1/22,0,0
3423,34,2015/1/23,0,0
3423,34,2015/1/24,0,0
3423,34,2015/1/25,0,0
3423,34,2015/1/26,0,0
3423,34,2015/1/27,0,0
3423,34,2015/1/28,0,0
3423,34,2015/1/29,0,0
3423,34,2015/1/30,0,0
3423,34,2015/1/31,0,0
3423,34,2015/2/1,0,0
3423,34,2015/2/2,0,0
3423,34,2015/2/3,0,0
3423,34,2015/2/4,0,0
3423,34,2015/2/5,0,0
3423,34,2015/2/6,0,0
3423,34,2015/2/7,0,0
3423,34,2015/2/8,0,0
3423,34,2015/2/9,0,0
3423,34,2015/2/10,0,0
3423,34,2015/2/11,0,0
3423,34,2015/2/12,0,0
3423,34,2015/2/13,0,0
3423,34,2015/2/15,0,0
3423,34,2015/2/16,0,0
3423,34,2015/2/17,0,0
3423,34,2015/2/18,0,0
3423,34,2015/2/19,0,0
3423,34,2015/2/20,0,0
3423,34,2015/2/21,0,0
3423,34,2015/2/22,0,0
3423,34,2015/2/23,0,0
3423,34,2015/2/24,0,0
3423,34,2015/2/25,0,0
3423,34,2015/2/26,0,0
3423,34,2015/2/27,0,0
3423,34,2015/2/28,1,1
3423,34,2015/3/1,0,0
3423,34,2015/3/2,0,0
3423,34,2015/3/3,0,0
3423,34,2015/3/4,1,1
3423,34,2015/3/5,0,0
3423,34,2015/3/6,0,0
3423,34,2015/3/7,2,2
3423,34,2015/3/8,0,0
3423,34,2015/3/9,0,0
3423,34,2015/3/10,0,0
3423,34,2015/3/11,0,0
3423,34,2015/3/12,0,0
3423,34,2015/3/13,0,0
3423,34,2015/3/14,0,0
3423,34,2015/3/15,0,0
3423,34,2015/3/16,0,0
3423,34,2015/3/17,0,0
3423,34,2015/3/18,0,0
3423,34,2015/3/19,0,0
3423,34,2015/3/20,0,0
3423,34,2015/3/21,0,0
3423,34,2015/3/22,0,0
3423,34,2015/3/23,0,0
3423,34,2015/3/24,0,0
3423,34,2015/3/25,0,0
3423,34,2015/3/26,0,0
3423,34,2015/3/27,0,0
3423,34,2015/3/28,0,0
3423,34,2015/3/29,0,0
3423,34,2015/3/30,0,0
3423,34,2015/4/1,0,0
3423,34,2015/4/2,0,0
3423,34,2015/4/3,0,0
3423,34,2015/4/4,0,0
3423,34,2015/4/5,0,0
3423,34,2015/4/6,0,0
3423,34,2015/4/7,0,0
3423,34,2015/4/8,1,1
3423,34,2015/4/10,0,0
3423,34,2015/4/11,0,0
3423,34,2015/4/12,0,0
3423,34,2015/4/13,0,0
3423,34,2015/4/14,0,0
3423,34,2015/4/15,0,0
3423,34,2015/4/17,0,0
3423,34,2015/4/18,0,0
3423,34,2015/4/19,0,0
3423,34,2015/4/20,0,0
3423,34,2015/4/21,0,0
3423,34,2015/4/22,1,1
3423,34,2015/4/23,0,0
3423,34,2015/4/24,0,0
3423,34,2015/4/25,0,0
3423,34,2015/4/26,0,0
3423,34,2015/4/27,0,0
3423,34,2015/4/28,0,0
3423,34,2015/4/29,2,2
3423,34,2015/4/30,0,0
3424,34,2015/1/1,0,0
3424,34,2015/1/2,0,0
3424,34,2015/1/3,0,0
3424,34,2015/1/4,0,0
3424,34,2015/1/5,0,0
3424,34,2015/1/6,0,0
3424,34,2015/1/7,0,0
3424,34,2015/1/8,0,0
3424,34,2015/1/9,0,0
3424,34,2015/1/10,0,0
3424,34,2015/1/11,0,0
3424,34,2015/1/12,0,0
3424,34,2015/1/13,0,0
3424,34,2015/1/14,0,0
3424,34,2015/1/15,0,0
3424,34,2015/1/16,0,0
3424,34,2015/1/17,0,0
3424,34,2015/1/18,0,0
3424,34,2015/1/19,0,0
3424,34,2015/1/20,0,0
3424,34,2015/1/21,0,0
3424,34,2015/1/22,0,0
3424,34,2015/1/23,0,0
3424,34,2015/1/24,0,0
3424,34,2015/1/25,0,0
3424,34,2015/1/26,0,0
3424,34,2015/1/27,0,0
3424,34,2015/1/28,0,0
3424,34,2015/1/29,0,0
3424,34,2015/1/30,0,0
3424,34,2015/1/31,0,0
3424,34,2015/2/1,0,0
3424,34,2015/2/2,0,0
3424,34,2015/2/3,0,0
3424,34,2015/2/4,0,0
3424,34,2015/2/5,0,0
3424,34,2015/2/6,0,0
3424,34,2015/2/7,0,0
3424,34,2015/2/8,0,0
3424,34,2015/2/9,0,0
3424,34,2015/2/10,0,0
3424,34,2015/2/11,0,0
3424,34,2015/2/12,0,0
3424,34,2015/2/13,0,0
3424,34,2015/2/15,0,0
3424,34,2015/2/16,0,0
3424,34,2015/2/17,0,0
3424,34,2015/2/18,0,0
3424,34,2015/2/19,0,0
3424,34,2015/2/20,0,0
3424,34,2015/2/21,0,0
3424,34,2015/2/22,0,0
3424,34,2015/2/23,0,0
3424,34,2015/2/24,0,0
3424,34,2015/2/25,0,0
3424,34,2015/2/26,0,0
3424,34,2015/2/27,0,0
3424,34,2015/2/28,0,0
3424,34,2015/3/1,0,0
3424,34,2015/3/2,0,0
3424,34,2015/3/3,0,0
3424,34,2015/3/4,0,0
3424,34,2015/3/5,0,0
3424,34,2015/3/6,0,0
3424,34,2015/3/7,0,0
3424,34,2015/3/8,0,0
3424,34,2015/3/9,0,0
3424,34,2015/3/10,0,0
3424,34,2015/3/11,0,0
3424,34,2015/3/12,0,0
3424,34,2015/3/13,0,0
3424,34,2015/3/14,0,0
3424,34,2015/3/15,0,0
3424,34,2015/3/16,0,0
3424,34,2015/3/17,0,0
3424,34,2015/3/18,0,0
3424,34,2015/3/19,0,0
3424,34,2015/3/20,0,0
3424,34,2015/3/21,0,0
3424,34,2015/3/22,0,0
3424,34,2015/3/23,0,0
3424,34,2015/3/24,0,0
3424,34,2015/3/25,0,0
3424,34,2015/3/26,0,0
3424,34,2015/3/27,0,0
3424,34,2015/3/28,0,0
3424,34,2015/3/29,0,0
3424,34,2015/3/30,0,0
3424,34,2015/4/1,0,0
3424,34,2015/4/2,0,0
3424,34,2015/4/3,0,0
3424,34,2015/4/4,0,0
3424,34,2015/4/5,0,0
3424,34,2015/4/6,0,0
3424,34,2015/4/7,0,0
3424,34,2015/4/8,0,0
3424,34,2015/4/10,0,0
3424,34,2015/4/11,0,0
3424,34,2015/4/12,0,0
3424,34,2015/4/13,0,0
3424,34,2015/4/14,0,0
3424,34,2015/4/15,0,0
3424,34,2015/4/17,1,1
3424,34,2015/4/18,0,0
3424,34,2015/4/19,0,0
3424,34,2015/4/20,0,0
3424,34,2015/4/21,0,0
3424,34,2015/4/22,0,0
3424,34,2015/4/23,0,0
3424,34,2015/4/24,0,0
3424,34,2015/4/25,0,0
3424,34,2015/4/26,0,0
3424,34,2015/4/27,0,0
3424,34,2015/4/28,0,0
3424,34,2015/4/29,5,5
3424,34,2015/4/30,0,0
3426,34,2015/1/1,0,0
3426,34,2015/1/2,0,0
3426,34,2015/1/3,0,0
3426,34,2015/1/4,0,0
3426,34,2015/1/5,0,0
3426,34,2015/1/6,0,0
3426,34,2015/1/7,0,0
3426,34,2015/1/8,0,0
3426,34,2015/1/9,0,0
3426,34,2015/1/10,0,0
3426,34,2015/1/11,1,1
3426,34,2015/1/12,0,0
3426,34,2015/1/13,0,0
3426,34,2015/1/14,0,0
3426,34,2015/1/15,0,0
3426,34,2015/1/16,1,1
3426,34,2015/1/17,0,0
3426,34,2015/1/18,1,1
3426,34,2015/1/19,0,0
3426,34,2015/1/20,0,0
3426,34,2015/1/21,0,0
3426,34,2015/1/22,0,0
3426,34,2015/1/23,0,0
3426,34,2015/1/24,1,1
3426,34,2015/1/25,0,0
3426,34,2015/1/26,0,0
3426,34,2015/1/27,0,0
3426,34,2015/1/28,0,0
3426,34,2015/1/29,0,0
3426,34,2015/1/30,0,0
3426,34,2015/1/31,0,0
3426,34,2015/2/1,0,0
3426,34,2015/2/2,1,0
3426,34,2015/2/3,0,0
3426,34,2015/2/4,0,0
3426,34,2015/2/5,1,1
3426,34,2015/2/6,0,0
3426,34,2015/2/7,0,0
3426,34,2015/2/8,1,1
3426,34,2015/2/9,0,0
3426,34,2015/2/10,0,0
3426,34,2015/2/11,0,0
3426,34,2015/2/12,0,0
3426,34,2015/2/13,0,0
3426,34,2015/2/15,0,0
3426,34,2015/2/16,0,0
3426,34,2015/2/17,0,0
3426,34,2015/2/18,0,0
3426,34,2015/2/19,0,0
3426,34,2015/2/20,0,0
3426,34,2015/2/21,0,0
3426,34,2015/2/22,0,0
3426,34,2015/2/23,0,0
3426,34,2015/2/24,0,0
3426,34,2015/2/25,0,0
3426,34,2015/2/26,0,0
3426,34,2015/2/27,0,0
3426,34,2015/2/28,0,0
3426,34,2015/3/1,0,0
3426,34,2015/3/2,0,0
3426,34,2015/3/3,0,0
3426,34,2015/3/4,0,0
3426,34,2015/3/5,0,0
3426,34,2015/3/6,0,0
3426,34,2015/3/7,0,0
3426,34,2015/3/8,0,0
3426,34,2015/3/9,0,0
3426,34,2015/3/10,0,0
3426,34,2015/3/11,0,0
3426,34,2015/3/12,0,0
3426,34,2015/3/13,0,0
3426,34,2015/3/14,0,0
3426,34,2015/3/15,0,0
3426,34,2015/3/16,0,0
3426,34,2015/3/17,1,1
3426,34,2015/3/18,0,0
3426,34,2015/3/19,0,0
3426,34,2015/3/20,0,0
3426,34,2015/3/21,0,0
3426,34,2015/3/22,0,0
3426,34,2015/3/23,0,0
3426,34,2015/3/24,0,0
3426,34,2015/3/25,0,0
3426,34,2015/3/26,0,0
3426,34,2015/3/27,0,0
3426,34,2015/3/28,0,0
3426,34,2015/3/29,0,0
3426,34,2015/3/30,2,0
3426,34,2015/4/1,0,0
3426,34,2015/4/2,0,0
3426,34,2015/4/3,0,0
3426,34,2015/4/4,0,0
3426,34,2015/4/5,0,0
3426,34,2015/4/6,0,0
3426,34,2015/4/7,1,0
3426,34,2015/4/8,0,0
3426,34,2015/4/10,0,0
3426,34,2015/4/11,0,0
3426,34,2015/4/12,0,0
3426,34,2015/4/13,0,0
3426,34,2015/4/14,0,0
3426,34,2015/4/15,0,0
3426,34,2015/4/17,0,0
3426,34,2015/4/18,0,0
3426,34,2015/4/19,0,0
3426,34,2015/4/20,1,0
3426,34,2015/4/21,0,0
3426,34,2015/4/22,0,0
3426,34,2015/4/23,0,0
3426,34,2015/4/24,0,0
3426,34,2015/4/25,0,0
3426,34,2015/4/26,0,0
3426,34,2015/4/27,0,0
3426,34,2015/4/28,0,0
3426,34,2015/4/29,0,0
3426,34,2015/4/30,0,0
3427,34,2015/1/1,0,0
3427,34,2015/1/2,0,0
3427,34,2015/1/3,0,0
3427,34,2015/1/4,0,0
3427,34,2015/1/5,0,0
3427,34,2015/1/6,0,0
3427,34,2015/1/7,0,0
3427,34,2015/1/8,0,0
3427,34,2015/1/9,0,0
3427,34,2015/1/10,0,0
3427,34,2015/1/11,0,0
3427,34,2015/1/12,0,0
3427,34,2015/1/13,0,0
3427,34,2015/1/14,0,0
3427,34,2015/1/15,0,0
3427,34,2015/1/16,0,0
3427,34,2015/1/17,0,0
3427,34,2015/1/18,0,0
3427,34,2015/1/19,0,0
3427,34,2015/1/20,0,0
3427,34,2015/1/21,1,0
3427,34,2015/1/22,0,0
3427,34,2015/1/23,0,0
3427,34,2015/1/24,0,0
3427,34,2015/1/25,0,0
3427,34,2015/1/26,0,0
3427,34,2015/1/27,0,0
3427,34,2015/1/28,0,0
3427,34,2015/1/29,0,0
3427,34,2015/1/30,0,0
3427,34,2015/1/31,0,0
3427,34,2015/2/1,0,0
3427,34,2015/2/2,0,0
3427,34,2015/2/3,0,0
3427,34,2015/2/4,0,0
3427,34,2015/2/5,0,0
3427,34,2015/2/6,0,0
3427,34,2015/2/7,0,0
3427,34,2015/2/8,0,0
3427,34,2015/2/9,0,0
3427,34,2015/2/10,0,0
3427,34,2015/2/11,0,0
3427,34,2015/2/12,0,0
3427,34,2015/2/13,0,0
3427,34,2015/2/15,0,0
3427,34,2015/2/16,0,0
3427,34,2015/2/17,0,0
3427,34,2015/2/18,0,0
3427,34,2015/2/19,0,0
3427,34,2015/2/20,0,0
3427,34,2015/2/21,0,0
3427,34,2015/2/22,0,0
3427,34,2015/2/23,0,0
3427,34,2015/2/24,0,0
3427,34,2015/2/25,0,0
3427,34,2015/2/26,0,0
3427,34,2015/2/27,0,0
3427,34,2015/2/28,0,0
3427,34,2015/3/1,0,0
3427,34,2015/3/2,0,0
3427,34,2015/3/3,0,0
3427,34,2015/3/4,0,0
3427,34,2015/3/5,0,0
3427,34,2015/3/6,0,0
3427,34,2015/3/7,0,0
3427,34,2015/3/8,0,0
3427,34,2015/3/9,0,0
3427,34,2015/3/10,0,0
3427,34,2015/3/11,0,0
3427,34,2015/3/12,0,0
3427,34,2015/3/13,0,0
3427,34,2015/3/14,0,0
3427,34,2015/3/15,0,0
3427,34,2015/3/16,0,0
3427,34,2015/3/17,1,0
3427,34,2015/3/18,0,0
3427,34,2015/3/19,0,0
3427,34,2015/3/20,0,0
3427,34,2015/3/21,0,0
3427,34,2015/3/22,0,0
3427,34,2015/3/23,0,0
3427,34,2015/3/24,0,0
3427,34,2015/3/25,0,0
3427,34,2015/3/26,0,0
3427,34,2015/3/27,0,0
3427,34,2015/3/28,0,0
3427,34,2015/3/29,0,0
3427,34,2015/3/30,0,0
3427,34,2015/4/1,1,0
3427,34,2015/4/2,0,0
3427,34,2015/4/3,2,0
3427,34,2015/4/4,0,0
3427,34,2015/4/5,1,0
3427,34,2015/4/6,0,0
3427,34,2015/4/7,0,0
3427,34,2015/4/8,0,0
3427,34,2015/4/10,0,0
3427,34,2015/4/11,0,0
3427,34,2015/4/12,1,0
3427,34,2015/4/13,1,0
3427,34,2015/4/14,1,0
3427,34,2015/4/15,0,0
3427,34,2015/4/17,0,0
3427,34,2015/4/18,0,0
3427,34,2015/4/19,0,0
3427,34,2015/4/20,0,0
3427,34,2015/4/21,0,0
3427,34,2015/4/22,0,0
3427,34,2015/4/23,1,0
3427,34,2015/4/24,0,0
3427,34,2015/4/25,0,0
3427,34,2015/4/26,0,0
3427,34,2015/4/27,0,0
3427,34,2015/4/28,0,0
3427,34,2015/4/29,0,0
3427,34,2015/4/30,0,0
3428,34,2015/1/1,0,0
3428,34,2015/1/2,0,0
3428,34,2015/1/3,0,0
3428,34,2015/1/4,0,0
3428,34,2015/1/5,0,0
3428,34,2015/1/6,0,0
3428,34,2015/1/7,0,0
3428,34,2015/1/8,0,0
3428,34,2015/1/9,0,0
3428,34,2015/1/10,0,0
3428,34,2015/1/11,0,0
3428,34,2015/1/12,0,0
3428,34,2015/1/13,0,0
3428,34,2015/1/14,0,0
3428,34,2015/1/15,0,0
3428,34,2015/1/16,0,0
3428,34,2015/1/17,0,0
3428,34,2015/1/18,0,0
3428,34,2015/1/19,0,0
3428,34,2015/1/20,0,0
3428,34,2015/1/21,0,0
3428,34,2015/1/22,0,0
3428,34,2015/1/23,0,0
3428,34,2015/1/24,0,0
3428,34,2015/1/25,0,0
3428,34,2015/1/26,0,0
3428,34,2015/1/27,0,0
3428,34,2015/1/28,0,0
3428,34,2015/1/29,0,0
3428,34,2015/1/30,0,0
3428,34,2015/1/31,0,0
3428,34,2015/2/1,0,0
3428,34,2015/2/2,0,0
3428,34,2015/2/3,0,0
3428,34,2015/2/4,0,0
3428,34,2015/2/5,0,0
3428,34,2015/2/6,0,0
3428,34,2015/2/7,0,0
3428,34,2015/2/8,0,0
3428,34,2015/2/9,0,0
3428,34,2015/2/10,0,0
3428,34,2015/2/11,0,0
3428,34,2015/2/12,0,0
3428,34,2015/2/13,0,0
3428,34,2015/2/15,0,0
3428,34,2015/2/16,0,0
3428,34,2015/2/17,0,0
3428,34,2015/2/18,0,0
3428,34,2015/2/19,0,0
3428,34,2015/2/20,0,0
3428,34,2015/2/21,0,0
3428,34,2015/2/22,0,0
3428,34,2015/2/23,0,0
3428,34,2015/2/24,0,0
3428,34,2015/2/25,0,0
3428,34,2015/2/26,0,0
3428,34,2015/2/27,0,0
3428,34,2015/2/28,0,0
3428,34,2015/3/1,0,0
3428,34,2015/3/2,0,0
3428,34,2015/3/3,0,0
3428,34,2015/3/4,0,0
3428,34,2015/3/5,0,0
3428,34,2015/3/6,0,0
3428,34,2015/3/7,0,0
3428,34,2015/3/8,0,0
3428,34,2015/3/9,0,0
3428,34,2015/3/10,0,0
3428,34,2015/3/11,0,0
3428,34,2015/3/12,0,0
3428,34,2015/3/13,0,0
3428,34,2015/3/14,0,0
3428,34,2015/3/15,0,0
3428,34,2015/3/16,0,0
3428,34,2015/3/17,0,0
3428,34,2015/3/18,1,1
3428,34,2015/3/19,0,0
3428,34,2015/3/20,0,0
3428,34,2015/3/21,0,0
3428,34,2015/3/22,0,0
3428,34,2015/3/23,0,0
3428,34,2015/3/24,0,0
3428,34,2015/3/25,1,1
3428,34,2015/3/26,0,0
3428,34,2015/3/27,0,0
3428,34,2015/3/28,0,0
3428,34,2015/3/29,0,0
3428,34,2015/3/30,0,0
3428,34,2015/4/1,0,0
3428,34,2015/4/2,0,0
3428,34,2015/4/3,0,0
3428,34,2015/4/4,0,0
3428,34,2015/4/5,0,0
3428,34,2015/4/6,0,0
3428,34,2015/4/7,0,0
3428,34,2015/4/8,0,0
3428,34,2015/4/10,0,0
3428,34,2015/4/11,0,0
3428,34,2015/4/12,0,0
3428,34,2015/4/13,0,0
3428,34,2015/4/14,0,0
3428,34,2015/4/15,0,0
3428,34,2015/4/17,0,0
3428,34,2015/4/18,0,0
3428,34,2015/4/19,0,0
3428,34,2015/4/20,0,0
3428,34,2015/4/21,0,0
3428,34,2015/4/22,0,0
3428,34,2015/4/23,0,0
3428,34,2015/4/24,0,0
3428,34,2015/4/25,0,0
3428,34,2015/4/26,0,0
3428,34,2015/4/27,0,0
3428,34,2015/4/28,0,0
3428,34,2015/4/29,0,0
3428,34,2015/4/30,0,0
3429,34,2015/1/1,0,0
3429,34,2015/1/2,0,0
3429,34,2015/1/3,0,0
3429,34,2015/1/4,0,0
3429,34,2015/1/5,0,0
3429,34,2015/1/6,0,0
3429,34,2015/1/7,0,0
3429,34,2015/1/8,0,0
3429,34,2015/1/9,0,0
3429,34,2015/1/10,0,0
3429,34,2015/1/11,0,0
3429,34,2015/1/12,0,0
3429,34,2015/1/13,0,0
3429,34,2015/1/14,0,0
3429,34,2015/1/15,0,0
3429,34,2015/1/16,0,0
3429,34,2015/1/17,0,0
3429,34,2015/1/18,0,0
3429,34,2015/1/19,0,0
3429,34,2015/1/20,0,0
3429,34,2015/1/21,0,0
3429,34,2015/1/22,0,0
3429,34,2015/1/23,0,0
3429,34,2015/1/24,0,0
3429,34,2015/1/25,0,0
3429,34,2015/1/26,0,0
3429,34,2015/1/27,0,0
3429,34,2015/1/28,0,0
3429,34,2015/1/29,0,0
3429,34,2015/1/30,0,0
3429,34,2015/1/31,0,0
3429,34,2015/2/1,0,0
3429,34,2015/2/2,0,0
3429,34,2015/2/3,0,0
3429,34,2015/2/4,0,0
3429,34,2015/2/5,0,0
3429,34,2015/2/6,0,0
3429,34,2015/2/7,0,0
3429,34,2015/2/8,0,0
3429,34,2015/2/9,0,0
3429,34,2015/2/10,0,0
3429,34,2015/2/11,0,0
3429,34,2015/2/12,0,0
3429,34,2015/2/13,0,0
3429,34,2015/2/15,0,0
3429,34,2015/2/16,0,0
3429,34,2015/2/17,0,0
3429,34,2015/2/18,0,0
3429,34,2015/2/19,0,0
3429,34,2015/2/20,0,0
3429,34,2015/2/21,0,0
3429,34,2015/2/22,0,0
3429,34,2015/2/23,0,0
3429,34,2015/2/24,0,0
3429,34,2015/2/25,0,0
3429,34,2015/2/26,0,0
3429,34,2015/2/27,0,0
3429,34,2015/2/28,0,0
3429,34,2015/3/1,0,0
3429,34,2015/3/2,0,0
3429,34,2015/3/3,0,0
3429,34,2015/3/4,0,0
3429,34,2015/3/5,0,0
3429,34,2015/3/6,0,0
3429,34,2015/3/7,0,0
3429,34,2015/3/8,0,0
3429,34,2015/3/9,0,0
3429,34,2015/3/10,0,0
3429,34,2015/3/11,0,0
3429,34,2015/3/12,0,0
3429,34,2015/3/13,0,0
3429,34,2015/3/14,0,0
3429,34,2015/3/15,0,0
3429,34,2015/3/16,0,0
3429,34,2015/3/17,0,0
3429,34,2015/3/18,1,1
3429,34,2015/3/19,0,0
3429,34,2015/3/20,0,0
3429,34,2015/3/21,0,0
3429,34,2015/3/22,0,0
3429,34,2015/3/23,0,0
3429,34,2015/3/24,0,0
3429,34,2015/3/25,1,1
3429,34,2015/3/26,0,0
3429,34,2015/3/27,0,0
3429,34,2015/3/28,0,0
3429,34,2015/3/29,0,0
3429,34,2015/3/30,0,0
3429,34,2015/4/1,0,0
3429,34,2015/4/2,0,0
3429,34,2015/4/3,0,0
3429,34,2015/4/4,0,0
3429,34,2015/4/5,0,0
3429,34,2015/4/6,0,0
3429,34,2015/4/7,0,0
3429,34,2015/4/8,0,0
3429,34,2015/4/10,0,0
3429,34,2015/4/11,0,0
3429,34,2015/4/12,0,0
3429,34,2015/4/13,0,0
3429,34,2015/4/14,0,0
3429,34,2015/4/15,0,0
3429,34,2015/4/17,0,0
3429,34,2015/4/18,0,0
3429,34,2015/4/19,0,0
3429,34,2015/4/20,0,0
3429,34,2015/4/21,0,0
3429,34,2015/4/22,0,0
3429,34,2015/4/23,0,0
3429,34,2015/4/24,0,0
3429,34,2015/4/25,0,0
3429,34,2015/4/26,0,0
3429,34,2015/4/27,0,0
3429,34,2015/4/28,0,0
3429,34,2015/4/29,0,0
3429,34,2015/4/30,0,0
3431,34,2015/1/1,0,0
3431,34,2015/1/2,0,0
3431,34,2015/1/3,0,0
3431,34,2015/1/4,0,0
3431,34,2015/1/5,0,0
3431,34,2015/1/6,0,0
3431,34,2015/1/7,0,0
3431,34,2015/1/8,0,0
3431,34,2015/1/9,0,0
3431,34,2015/1/10,0,0
3431,34,2015/1/11,0,0
3431,34,2015/1/12,0,0
3431,34,2015/1/13,0,0
3431,34,2015/1/14,0,0
3431,34,2015/1/15,0,0
3431,34,2015/1/16,0,0
3431,34,2015/1/17,1,1
3431,34,2015/1/18,0,0
3431,34,2015/1/19,3,3
3431,34,2015/1/20,0,0
3431,34,2015/1/21,1,1
3431,34,2015/1/22,0,0
3431,34,2015/1/23,0,0
3431,34,2015/1/24,0,0
3431,34,2015/1/25,1,1
3431,34,2015/1/26,0,0
3431,34,2015/1/27,1,1
3431,34,2015/1/28,0,0
3431,34,2015/1/29,0,0
3431,34,2015/1/30,0,0
3431,34,2015/1/31,0,0
3431,34,2015/2/1,0,0
3431,34,2015/2/2,0,0
3431,34,2015/2/3,1,1
3431,34,2015/2/4,0,0
3431,34,2015/2/5,0,0
